"gene","has_TES_peak","has_TEAD1_peak","has_DMR","TES_peak_count","TEAD1_peak_count","DMR_count","category"
"LIMS2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SFT2D3",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"WDR33",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"POLR2D",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"SAP130",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"UGGT1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"IMP4",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PTPN18",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"GPR148",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARHGEF4",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"FAM168B",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PLEKHB2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SMPD4BP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RAB3GAP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"R3HDM1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"UBXN4",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LCT",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MCM6",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"DARS1-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARHGAP15-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC124900532",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"NEB",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARL5A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"STAM2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KCNJ3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC107985953",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PSMD14-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC100506124",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"B3GALT1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"B3GALT1-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PPIG",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC100130256",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC01124",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SLC25A12",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"DLX1",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"DLX2-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PDK1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LINC01305",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CIR1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ATF2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"EVX2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXD13",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXD11",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR10B",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HOXD3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC101929963",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105373757",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TTN",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC107985831",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CERKL",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZSWIM2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"COL3A1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HIBCH",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"INPP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC729254",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC01821",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105373823",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SF3B1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HSPD1",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"RFTN2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"BOLL",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SATB2-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC01877",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC101927741",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SGO2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"BZW1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CLK1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ORC2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HYCC2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CFLAR",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SUMO1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"BMPR2",FALSE,FALSE,TRUE,0,0,12,"DMR only"
"FAM117B",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"CYP20A1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"GCSHP3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NDUFS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CMKLR2-AS",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR3130-2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CCNYL1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR4775",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FZD5",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CRYGD",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CRYGA",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PIKFYVE",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RPE",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"VWC2L",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"BARD1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105373874",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CXCR1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARPC2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GPBAR1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMBIM1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR6513",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PNKD",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC11A1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CTDSP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"VIL1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"PLCD4",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"BCS1L",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124906119",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ABCB6",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ATG9A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ANKZF1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GLB1L",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"DNAJB2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SPEG",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR3132",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"OBSL1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"INHA",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LINC01803",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CCDC140",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"SLC19A4P",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"TRIP12",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"SP110",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ITM2C",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"PSMD1",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"ARMC9",FALSE,FALSE,TRUE,0,0,16,"DMR only"
"B3GNT7",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"NCL",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NMUR1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TEX44",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PTMA",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"MIR1244-1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PDE6D",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ALPG",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC105373929",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GIGYF2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SNORC",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC101928881",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SAG",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"MSL3B",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"AGAP1-IT1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC105373942",FALSE,FALSE,TRUE,0,0,16,"DMR only"
"IQCA1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"COPS8-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"COPS8",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RAB17",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RAB17-DT",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RAMP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124900521",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"UBE2F",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SCLY",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ESPNL",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ILKAP",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"PER2",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"TWIST2",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"MIR4440",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC124908011",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LINC02991",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NDUFA10",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"COPS9",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"OTOS",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ANKMY1",FALSE,FALSE,TRUE,0,0,9,"DMR only"
"GPR35",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"KIF1A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"AGXT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MAB21L4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CROCC2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"UICLM",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SNED1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LOC107985787",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PASK",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"ANO7",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"HDLBP",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"SEPTIN2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FARP2",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"STK25",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"BOK-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"THAP4",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"ATG4B",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"ING5",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"D2HGDH",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"GAL3ST2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NEU4",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LINC01237",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC285097",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SETMAR",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"BHLHE40",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SSUH2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"OXTR",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LHFPL4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MTMR14",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CAMK1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CIDECP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"IRAK2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TATDN2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"GHRL",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SEC13",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR885",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SYN2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RAF1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"TMEM40",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CAND2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FBLN2",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"TMEM43",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"XPC",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FGD5-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NR2C2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"METTL6",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"COLQ",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZNF385D-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CMC1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC124906377",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"OSBPL10-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DYNC1LI1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CNOT10",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TRIM71",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CCR4",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"GLB1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC102724048",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARPP21-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DCLK3",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"GOLGA4",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR26A1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ACVR2B",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SCN5A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"WDR48",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124909367",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KLHL40",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"POMGNT2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SNRK",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SNRK-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZNF445",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZNF660",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SACM1L",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LZTFL1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"XCR1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CCR3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NBEAL2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KIF9-AS1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PTPN23",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SCAP",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"DHX30",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CDC25A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CAMP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZNF589",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PLXNB1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SHISA5",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"COL7A1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"MIR711",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SLC26A6",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"IP6K2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"PRKAR2A",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PRKAR2A-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC25A20",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ARIH2",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"P4HTM",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"QRICH1",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"IHO1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR4271",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"USP4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GPX1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RHOA",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RNF123",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"UBA7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TRAIP",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MST1R",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MON1A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR4787",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RBM15B",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"DCAF1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RAD54L2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RPL29",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124906238",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DUSP7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DNAH1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"NISCH",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NT5DC2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"STIMATE",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SFMBT1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"RFT1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PRKCD",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CACNA1D",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC02030",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"APPL1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARF4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DENND6A-DT",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FLNB-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KCTD6",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CFAP20DC",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CEP15",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MAGI1-IT1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SUCLG2-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"EOGT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SHQ1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"EBLN2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR3923",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARL13B",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"EPHA6",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"OR5K3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ST3GAL6-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"NIT2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TOMM70",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LNP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ADGRG7",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SENP7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PCNP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124906262",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PDCL3P4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC01990",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CD47",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC01215",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GUCA1C",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124906382",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DPPA4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CFAP44",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"USF3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DRD3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ARHGAP31",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"POPDC2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GPR156",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LRRC58",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RABL3",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"HCLS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GOLGB1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"EAF2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PARP9",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HSPBAP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR7110",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HACD2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MUC13",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR5092",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC12A8",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SNX4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"OSBPL11",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC112267908",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC41A3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZXDC",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"PLXNA1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LINC02034",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TPRA1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MCM2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ABTB1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SEC61A1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RUVBL1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"EEFSEC",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"DNAJB8-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GATA2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LINC01565",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"RPN1",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"RAB7A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"IFT122P3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ACAD9",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GP9",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RAB43",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ISY1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105374101",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105374102",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"COPG1",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"RPL32P3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMCC1-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NUDT16-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TOPBP1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CEP63",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"EPHB1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CLDN18",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"DBR1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FAIM",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"COPB2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CLSTN2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC25A36",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PXYLP1",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"LOC124906291",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RASA2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RNF7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GRK7",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ATP1B3",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"XRN1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ATR",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"U2SURP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DIPK2A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC107986138",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ZIC4-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ZIC4",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LOC440982",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC02046",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC107986045",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HLTF",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RNF13",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ERICH6-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SIAH2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CLRN1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SUCNR1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMEM14EP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105374163",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"STRIT1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"C3orf33",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SLC33A1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"GMPS",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SHOX2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MLF1-DT",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"GFM1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC100287290",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TRIM59-IFT80",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SCARNA7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
