"gene","has_TES_binding","has_TEAD1_binding","has_promoter_DMR","is_hypermethylated","is_hypomethylated","log2FC_expression","padj_expression","is_DEG","expression_direction","regulatory_class","epigenetic_subclass"
"MAP2",FALSE,FALSE,TRUE,TRUE,FALSE,-2.83049926392138,2.00849229628647e-91,TRUE,"Down","Indirect methylation",NA
"TNS3",TRUE,TRUE,FALSE,FALSE,FALSE,-2.48716919439411,4.13158278680989e-91,TRUE,"Down","TES+TEAD1 co-regulated",NA
"CREBL2",FALSE,TRUE,FALSE,FALSE,FALSE,-4.37793061996222,4.27955794084951e-91,TRUE,"Down","TEAD1-specific",NA
"KITLG",FALSE,FALSE,FALSE,FALSE,FALSE,-3.68828437349792,2.52941219930373e-90,TRUE,"Down","Indirect expression",NA
"LCP1",FALSE,FALSE,FALSE,FALSE,FALSE,3.90446607628467,8.11229834637924e-90,TRUE,"Up","Indirect expression",NA
"MIR4435-2HG",TRUE,TRUE,FALSE,FALSE,FALSE,-2.80062352254469,1.04170607073573e-89,TRUE,"Down","TES+TEAD1 co-regulated",NA
"ARPIN",FALSE,FALSE,FALSE,FALSE,FALSE,-3.3404961049837,1.40441789610281e-89,TRUE,"Down","Indirect expression",NA
"NNMT",TRUE,TRUE,FALSE,FALSE,FALSE,-4.32554072935394,1.92839564559738e-89,TRUE,"Down","TES+TEAD1 co-regulated",NA
"CHST7",FALSE,FALSE,FALSE,FALSE,FALSE,3.02815469154862,5.4654722754973e-88,TRUE,"Up","Indirect expression",NA
"NLGN1",FALSE,TRUE,FALSE,FALSE,FALSE,-2.6578026222704,1.00601790948822e-87,TRUE,"Down","TEAD1-specific",NA
"HJURP",FALSE,FALSE,FALSE,FALSE,FALSE,-4.06861910306412,1.82679474449348e-87,TRUE,"Down","Indirect expression",NA
"TMEM168",FALSE,FALSE,FALSE,FALSE,FALSE,-3.70309792069358,2.54358772597589e-87,TRUE,"Down","Indirect expression",NA
"KCNJ12",FALSE,FALSE,FALSE,FALSE,FALSE,7.21171221995477,3.16431349190883e-87,TRUE,"Up","Indirect expression",NA
"SH3BP2",FALSE,TRUE,TRUE,TRUE,FALSE,-2.46861104597602,1.53909390024965e-86,TRUE,"Down","TEAD1-specific",NA
"BRCA2",FALSE,FALSE,FALSE,FALSE,FALSE,-3.58088148343411,4.03341404924438e-86,TRUE,"Down","Indirect expression",NA
"HDAC9",TRUE,TRUE,FALSE,FALSE,FALSE,-2.34007634726241,4.25009202733988e-86,TRUE,"Down","TES+TEAD1 co-regulated",NA
"ENSG00000224078.15",FALSE,FALSE,FALSE,FALSE,FALSE,-3.09086403407146,4.35386319983409e-86,TRUE,"Down","Indirect expression",NA
"CASZ1",FALSE,FALSE,TRUE,TRUE,FALSE,3.6155292673122,1.05565863787653e-85,TRUE,"Up","Indirect methylation",NA
"COL1A2",FALSE,FALSE,FALSE,FALSE,FALSE,-2.41314459203315,4.074778855906e-85,TRUE,"Down","Indirect expression",NA
"PRPF8",FALSE,FALSE,TRUE,TRUE,FALSE,-2.28708183078602,4.77636121559103e-85,TRUE,"Down","Indirect methylation",NA
"PDK1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.54245536268955,1.3803786251309e-84,TRUE,"Down","Indirect expression",NA
"EYA4",FALSE,FALSE,FALSE,FALSE,FALSE,-2.39620087832337,1.84706834176712e-84,TRUE,"Down","Indirect expression",NA
"ETV7",FALSE,FALSE,FALSE,FALSE,FALSE,3.3845775433315,2.03084510983899e-84,TRUE,"Up","Indirect expression",NA
"FN1",TRUE,FALSE,FALSE,FALSE,FALSE,-2.51778637847426,2.59161713560113e-84,TRUE,"Down","Direct non-epigenetic (TES)",NA
"DRAXIN",FALSE,FALSE,FALSE,FALSE,FALSE,3.66249871645856,2.71695232722084e-84,TRUE,"Up","Indirect expression",NA
"MCC",TRUE,TRUE,FALSE,FALSE,FALSE,-2.33035239367809,2.83826861062824e-84,TRUE,"Down","TES+TEAD1 co-regulated",NA
"HK1",FALSE,TRUE,FALSE,FALSE,FALSE,-2.26754557235062,7.19484722430327e-84,TRUE,"Down","TEAD1-specific",NA
"NPAS3",FALSE,TRUE,TRUE,FALSE,TRUE,-2.81886389341653,1.63477477080869e-83,TRUE,"Down","TEAD1-specific",NA
"RYR3",FALSE,TRUE,TRUE,TRUE,FALSE,3.31373676978754,5.18889590522049e-83,TRUE,"Up","TEAD1-specific",NA
"GAS7",FALSE,TRUE,FALSE,FALSE,FALSE,-2.67296529150496,6.29577471526363e-83,TRUE,"Down","TEAD1-specific",NA
"COL8A1",TRUE,FALSE,FALSE,FALSE,FALSE,-3.6564954861073,1.10621260980863e-82,TRUE,"Down","Direct non-epigenetic (TES)",NA
"DOCK1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.60720633264655,1.25521458925796e-82,TRUE,"Down","Indirect expression",NA
"ID4",FALSE,TRUE,FALSE,FALSE,FALSE,-3.48808445293036,2.86115228224446e-82,TRUE,"Down","TEAD1-specific",NA
"SLC7A11",TRUE,FALSE,FALSE,FALSE,FALSE,-2.27253752313958,3.85486582274351e-82,TRUE,"Down","Direct non-epigenetic (TES)",NA
"RPE65",FALSE,FALSE,FALSE,FALSE,FALSE,5.16617313820385,7.05939282021451e-82,TRUE,"Up","Indirect expression",NA
"SHCBP1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.34700325642433,7.39610383775276e-82,TRUE,"Down","Indirect expression",NA
"ENSG00000242759.10",FALSE,FALSE,FALSE,FALSE,FALSE,-3.3361868761295,2.52842530738337e-81,TRUE,"Down","Indirect expression",NA
"BIRC5",FALSE,FALSE,TRUE,TRUE,FALSE,-3.49391587625654,6.65222371270464e-81,TRUE,"Down","Indirect methylation",NA
"AFDN",TRUE,FALSE,TRUE,TRUE,FALSE,2.14031690053807,7.74797166535743e-81,TRUE,"Up","Direct epigenetic (TES)","Hypermethylated + Upregulated"
"FAM222A",FALSE,FALSE,FALSE,FALSE,FALSE,3.40048596958528,1.01281517543346e-80,TRUE,"Up","Indirect expression",NA
"TCP11L2",FALSE,FALSE,FALSE,FALSE,FALSE,2.43808419017786,1.0370552880777e-80,TRUE,"Up","Indirect expression",NA
"P3H2",FALSE,FALSE,TRUE,TRUE,FALSE,-3.57908070955505,1.6963572145046e-80,TRUE,"Down","Indirect methylation",NA
"CTNND2",TRUE,TRUE,FALSE,FALSE,FALSE,-2.69565420236224,4.63909694625411e-80,TRUE,"Down","TES+TEAD1 co-regulated",NA
"H4C2",FALSE,FALSE,FALSE,FALSE,FALSE,-3.23726467978814,7.35618742276987e-80,TRUE,"Down","Indirect expression",NA
"H3C10",FALSE,FALSE,FALSE,FALSE,FALSE,-2.83001513874614,1.90741139407511e-79,TRUE,"Down","Indirect expression",NA
"GALNT5",FALSE,FALSE,TRUE,TRUE,FALSE,-7.66844011102638,3.62763450860698e-79,TRUE,"Down","Indirect methylation",NA
"RALGAPB",FALSE,FALSE,FALSE,FALSE,FALSE,-2.50573179416672,8.9056280571638e-79,TRUE,"Down","Indirect expression",NA
"BICC1",FALSE,TRUE,FALSE,FALSE,FALSE,-2.74017797919359,1.0917060744375e-78,TRUE,"Down","TEAD1-specific",NA
"PIK3R3",FALSE,FALSE,FALSE,FALSE,FALSE,2.47795331599282,1.78463759512558e-78,TRUE,"Up","Indirect expression",NA
"PUS7L",FALSE,FALSE,FALSE,FALSE,FALSE,-3.10073192598766,1.79687392385553e-78,TRUE,"Down","Indirect expression",NA
"PDE7B",FALSE,FALSE,FALSE,FALSE,FALSE,4.10960277493048,1.8510725535511e-78,TRUE,"Up","Indirect expression",NA
"PFKFB3",TRUE,TRUE,FALSE,FALSE,FALSE,-2.17434159217117,1.9508291356737e-78,TRUE,"Down","TES+TEAD1 co-regulated",NA
"ETS1",TRUE,TRUE,FALSE,FALSE,FALSE,-2.52250066304808,1.98185565824567e-78,TRUE,"Down","TES+TEAD1 co-regulated",NA
"AMOT",FALSE,TRUE,FALSE,FALSE,FALSE,-2.34036490108262,2.13485616135174e-78,TRUE,"Down","TEAD1-specific",NA
"CXCL12",FALSE,FALSE,FALSE,FALSE,FALSE,5.23138270624291,2.14111693849217e-78,TRUE,"Up","Indirect expression",NA
"CDCA8",FALSE,FALSE,FALSE,FALSE,FALSE,-3.80592771357345,6.86352634889263e-78,TRUE,"Down","Indirect expression",NA
"IL1RAP",FALSE,FALSE,FALSE,FALSE,FALSE,-2.70516091854508,6.86352634889263e-78,TRUE,"Down","Indirect expression",NA
"TENT5A",FALSE,FALSE,FALSE,FALSE,FALSE,-2.43850862353654,1.33472322075858e-77,TRUE,"Down","Indirect expression",NA
"HMCN1",FALSE,TRUE,FALSE,FALSE,FALSE,-2.79497342435536,1.89041764124391e-77,TRUE,"Down","TEAD1-specific",NA
"ENSG00000229989.6",FALSE,FALSE,FALSE,FALSE,FALSE,-3.56494579586258,3.479671776198e-77,TRUE,"Down","Indirect expression",NA
"UNC5B",FALSE,FALSE,FALSE,FALSE,FALSE,2.62564347659232,3.49614907269051e-77,TRUE,"Up","Indirect expression",NA
"H2AC16",FALSE,FALSE,TRUE,TRUE,FALSE,-4.40822761709874,4.90150257673435e-77,TRUE,"Down","Indirect methylation",NA
"PGK1",FALSE,TRUE,FALSE,FALSE,FALSE,-3.0614033119931,5.98606851007124e-77,TRUE,"Down","TEAD1-specific",NA
"PHKB",FALSE,FALSE,FALSE,FALSE,FALSE,-2.37581725163925,1.42092005591654e-76,TRUE,"Down","Indirect expression",NA
"H1-4",FALSE,FALSE,FALSE,FALSE,FALSE,-2.66967102079375,2.45319152494697e-76,TRUE,"Down","Indirect expression",NA
"STAC",FALSE,FALSE,FALSE,FALSE,FALSE,-3.05667186402956,2.54859637247458e-76,TRUE,"Down","Indirect expression",NA
"KNL1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.81104692950846,3.89317870537217e-76,TRUE,"Down","Indirect expression",NA
"INSYN2B",FALSE,FALSE,FALSE,FALSE,FALSE,-2.88161809726117,5.15143827823122e-76,TRUE,"Down","Indirect expression",NA
"ENSG00000223831.1",FALSE,FALSE,FALSE,FALSE,FALSE,5.93202406280097,5.42244464872915e-76,TRUE,"Up","Indirect expression",NA
"BMPR1B",TRUE,TRUE,FALSE,FALSE,FALSE,-2.82682732048014,5.6390241507878e-76,TRUE,"Down","TES+TEAD1 co-regulated",NA
"SPC24",FALSE,FALSE,FALSE,FALSE,FALSE,-3.36414488187744,9.41809662074762e-76,TRUE,"Down","Indirect expression",NA
"HLF",FALSE,FALSE,FALSE,FALSE,FALSE,-3.5833631287258,4.29648378092782e-75,TRUE,"Down","Indirect expression",NA
"CEACAM1",FALSE,FALSE,FALSE,FALSE,FALSE,3.48530510533988,4.36265543326049e-75,TRUE,"Up","Indirect expression",NA
"TPX2",FALSE,FALSE,FALSE,FALSE,FALSE,-2.89755369920756,9.48642888583447e-75,TRUE,"Down","Indirect expression",NA
"ENSG00000204959.4",FALSE,FALSE,FALSE,FALSE,FALSE,7.02390628411873,1.27631909810203e-74,TRUE,"Up","Indirect expression",NA
"SH3RF2",FALSE,FALSE,FALSE,FALSE,FALSE,-3.34411046523173,1.49194881584819e-74,TRUE,"Down","Indirect expression",NA
"MPDZ",TRUE,TRUE,FALSE,FALSE,FALSE,-2.3890057122927,3.98957560737344e-74,TRUE,"Down","TES+TEAD1 co-regulated",NA
"FADS2",FALSE,FALSE,FALSE,FALSE,FALSE,-2.51908961795135,4.07734822039689e-74,TRUE,"Down","Indirect expression",NA
"SPRY4",FALSE,TRUE,FALSE,FALSE,FALSE,2.40423791327406,1.5990572916838e-73,TRUE,"Up","TEAD1-specific",NA
"PGM1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.48128865341167,1.62226242514264e-73,TRUE,"Down","Indirect expression",NA
"KIFC1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.47156187345364,1.76865471400231e-73,TRUE,"Down","Indirect expression",NA
"ABCA13",FALSE,FALSE,FALSE,FALSE,FALSE,-2.73672482212207,1.97193319324725e-73,TRUE,"Down","Indirect expression",NA
"RIPOR2",TRUE,FALSE,FALSE,FALSE,FALSE,-2.38031512791649,2.00740646205721e-73,TRUE,"Down","Direct non-epigenetic (TES)",NA
"DHCR7",FALSE,FALSE,TRUE,TRUE,FALSE,2.33865504594265,2.25207920400546e-73,TRUE,"Up","Indirect methylation",NA
"SEMA5A",FALSE,FALSE,FALSE,FALSE,FALSE,2.64352252420661,4.27765475016963e-73,TRUE,"Up","Indirect expression",NA
"NTN4",FALSE,FALSE,FALSE,FALSE,FALSE,-3.22993516123233,4.54647113214138e-73,TRUE,"Down","Indirect expression",NA
"IGFBP4",FALSE,FALSE,TRUE,TRUE,FALSE,2.74783466699248,5.20414474887886e-73,TRUE,"Up","Indirect methylation",NA
"WIPI1",FALSE,FALSE,FALSE,FALSE,FALSE,2.49091755540546,6.13524697145848e-73,TRUE,"Up","Indirect expression",NA
"ZEB2",TRUE,TRUE,TRUE,TRUE,TRUE,-2.18872301651853,7.80636187538887e-73,TRUE,"Down","TES+TEAD1 co-regulated",NA
"TAF9B",FALSE,FALSE,FALSE,FALSE,FALSE,-2.55364098456056,4.34764453569216e-72,TRUE,"Down","Indirect expression",NA
"SERPINB6",FALSE,FALSE,TRUE,TRUE,FALSE,-2.4805505248924,4.87209596524849e-72,TRUE,"Down","Indirect methylation",NA
"NUDT8",FALSE,FALSE,FALSE,FALSE,FALSE,4.37275366671834,1.82672698015108e-71,TRUE,"Up","Indirect expression",NA
"KRT16",FALSE,FALSE,FALSE,FALSE,FALSE,6.74312146226754,1.90886381573901e-71,TRUE,"Up","Indirect expression",NA
"DHCR24",FALSE,FALSE,FALSE,FALSE,FALSE,2.16455133552493,2.17480833737205e-71,TRUE,"Up","Indirect expression",NA
"ADAMTS4",FALSE,FALSE,FALSE,FALSE,FALSE,2.78830133712662,2.44238583392202e-71,TRUE,"Up","Indirect expression",NA
"MYO7A",FALSE,FALSE,FALSE,FALSE,FALSE,4.8653073147314,2.46636650056767e-71,TRUE,"Up","Indirect expression",NA
"ZNF503",FALSE,FALSE,FALSE,FALSE,FALSE,-2.74664988370739,4.00571183397197e-71,TRUE,"Down","Indirect expression",NA
"SYNGR1",FALSE,FALSE,FALSE,FALSE,FALSE,2.59407674771776,4.24504440787483e-71,TRUE,"Up","Indirect expression",NA
"FOXM1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.82741006980946,8.92613323933293e-71,TRUE,"Down","Indirect expression",NA
"SLC12A8",FALSE,FALSE,FALSE,FALSE,FALSE,3.87413333504754,1.08846710453767e-70,TRUE,"Up","Indirect expression",NA
"HMGA1",FALSE,FALSE,FALSE,FALSE,FALSE,2.71046429825408,1.17517405266379e-70,TRUE,"Up","Indirect expression",NA
"EDNRB",FALSE,FALSE,FALSE,FALSE,FALSE,-4.67875689618622,1.21170562900467e-70,TRUE,"Down","Indirect expression",NA
"PLCE1",TRUE,TRUE,FALSE,FALSE,FALSE,-2.18873645505233,1.68325783353848e-70,TRUE,"Down","TES+TEAD1 co-regulated",NA
"GTSE1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.75532134807887,1.92776570590338e-70,TRUE,"Down","Indirect expression",NA
"MET",FALSE,FALSE,FALSE,FALSE,FALSE,-2.14837531257233,2.69595847002288e-70,TRUE,"Down","Indirect expression",NA
"LOC339260",FALSE,FALSE,FALSE,FALSE,FALSE,4.38096598971178,3.04332110101673e-70,TRUE,"Up","Indirect expression",NA
"MARCKS",TRUE,TRUE,FALSE,FALSE,FALSE,-2.56399899197586,1.13225850075455e-69,TRUE,"Down","TES+TEAD1 co-regulated",NA
"CDHR3",FALSE,TRUE,TRUE,TRUE,FALSE,3.45076310445101,2.0540311180904e-69,TRUE,"Up","TEAD1-specific",NA
"LMO3",FALSE,FALSE,FALSE,FALSE,FALSE,-2.65882794854466,2.18972245514252e-69,TRUE,"Down","Indirect expression",NA
"SYDE1",FALSE,TRUE,FALSE,FALSE,FALSE,-2.71539421058604,3.06700287566533e-69,TRUE,"Down","TEAD1-specific",NA
"BCAT1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.18278308314994,3.62749707796902e-69,TRUE,"Down","Indirect expression",NA
"KIF20A",FALSE,TRUE,FALSE,FALSE,FALSE,-3.75413861695281,3.86165585953728e-69,TRUE,"Down","TEAD1-specific",NA
"LRRC58",FALSE,FALSE,FALSE,FALSE,FALSE,-2.28040921850406,6.54503838132377e-69,TRUE,"Down","Indirect expression",NA
"KCTD12",FALSE,FALSE,TRUE,TRUE,FALSE,-2.412030287591,7.17891733321324e-69,TRUE,"Down","Indirect methylation",NA
"H2AC4",FALSE,TRUE,FALSE,FALSE,FALSE,-6.03171697076336,9.83620808669423e-69,TRUE,"Down","TEAD1-specific",NA
"SPTBN1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.19821167218876,1.21060418325739e-68,TRUE,"Down","Indirect expression",NA
"DACT1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.01239994947367,1.25735996162503e-68,TRUE,"Down","Indirect expression",NA
"PHF19",FALSE,FALSE,TRUE,TRUE,FALSE,-2.58463836238456,1.82552461192494e-68,TRUE,"Down","Indirect methylation",NA
"MCU",FALSE,FALSE,FALSE,FALSE,FALSE,2.67011828456531,2.09048564851891e-68,TRUE,"Up","Indirect expression",NA
"ENSG00000288557.1",FALSE,FALSE,FALSE,FALSE,FALSE,-5.204806358753,2.23310868633709e-68,TRUE,"Down","Indirect expression",NA
"LINC00472",FALSE,TRUE,FALSE,FALSE,FALSE,-2.04221825155616,2.42376231151034e-68,TRUE,"Down","TEAD1-specific",NA
"DDX17",FALSE,FALSE,TRUE,TRUE,FALSE,-2.08140050100883,2.42376231151034e-68,TRUE,"Down","Indirect methylation",NA
"DTWD2",FALSE,FALSE,FALSE,FALSE,FALSE,-4.23746243209868,2.69156859823042e-68,TRUE,"Down","Indirect expression",NA
"CSNK1G3",FALSE,FALSE,FALSE,FALSE,FALSE,-2.90206720178388,3.74261616974998e-68,TRUE,"Down","Indirect expression",NA
"PARP8",FALSE,FALSE,FALSE,FALSE,FALSE,-2.9664540793852,2.143131954907e-67,TRUE,"Down","Indirect expression",NA
"UTY",FALSE,FALSE,FALSE,FALSE,FALSE,-2.61856133816523,2.46122787727768e-67,TRUE,"Down","Indirect expression",NA
"RANGAP1",FALSE,TRUE,FALSE,FALSE,FALSE,-2.25864223196964,3.30557344710117e-67,TRUE,"Down","TEAD1-specific",NA
"CPLANE1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.24703791799305,5.38911331194876e-67,TRUE,"Down","Indirect expression",NA
"H2BC9",FALSE,FALSE,FALSE,FALSE,FALSE,-3.20408070010393,6.91588306548747e-67,TRUE,"Down","Indirect expression",NA
"RASAL2",TRUE,TRUE,FALSE,FALSE,FALSE,-2.03243441382599,8.57447164282738e-67,TRUE,"Down","TES+TEAD1 co-regulated",NA
"CAPS",FALSE,FALSE,TRUE,TRUE,FALSE,-2.94170179152229,8.84007884484286e-67,TRUE,"Down","Indirect methylation",NA
"OGFRL1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.21959841322382,1.59185179359784e-66,TRUE,"Down","Indirect expression",NA
"PTPRK",TRUE,TRUE,FALSE,FALSE,FALSE,-2.19224173975252,1.78358748022065e-66,TRUE,"Down","TES+TEAD1 co-regulated",NA
"ZNF841",FALSE,FALSE,TRUE,TRUE,FALSE,2.20896903796393,3.68105192138157e-66,TRUE,"Up","Indirect methylation",NA
"PRKDC",FALSE,FALSE,TRUE,TRUE,FALSE,-2.01047730423636,3.77632047969328e-66,TRUE,"Down","Indirect methylation",NA
"AURKB",FALSE,FALSE,TRUE,TRUE,FALSE,-3.50319492491917,5.29238464383237e-66,TRUE,"Down","Indirect methylation",NA
"FUT11",FALSE,FALSE,FALSE,FALSE,FALSE,-2.26496838586921,7.47729101191052e-66,TRUE,"Down","Indirect expression",NA
"KIF3A",FALSE,FALSE,FALSE,FALSE,FALSE,-2.65458358201295,8.83038613989668e-66,TRUE,"Down","Indirect expression",NA
"C4orf3",FALSE,FALSE,FALSE,FALSE,FALSE,-4.10578546637457,1.25088345244369e-65,TRUE,"Down","Indirect expression",NA
"NCAPG",FALSE,FALSE,TRUE,TRUE,FALSE,-2.66443828676844,1.88037537138008e-65,TRUE,"Down","Indirect methylation",NA
"ARB2A",TRUE,FALSE,FALSE,FALSE,FALSE,-3.10482479117505,1.91230633013648e-65,TRUE,"Down","Direct non-epigenetic (TES)",NA
"PLCB1",TRUE,FALSE,FALSE,FALSE,FALSE,-2.07202730111204,3.12488674710852e-65,TRUE,"Down","Direct non-epigenetic (TES)",NA
"CBX5",FALSE,TRUE,FALSE,FALSE,FALSE,-2.18705730475473,4.96440239772254e-65,TRUE,"Down","TEAD1-specific",NA
"APOLD1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.4805873846599,5.10955571243422e-65,TRUE,"Down","Indirect expression",NA
"LNCAROD",TRUE,TRUE,FALSE,FALSE,FALSE,-4.07955505403326,5.39853037188326e-65,TRUE,"Down","TES+TEAD1 co-regulated",NA
"LUCAT1",TRUE,FALSE,FALSE,FALSE,FALSE,-3.13378972015276,7.78007177332e-65,TRUE,"Down","Direct non-epigenetic (TES)",NA
"FOSL2",FALSE,TRUE,FALSE,FALSE,FALSE,-2.02028418539159,8.50805320978349e-65,TRUE,"Down","TEAD1-specific",NA
"GJB2",FALSE,FALSE,FALSE,FALSE,FALSE,2.62385749321894,1.23329254143718e-64,TRUE,"Up","Indirect expression",NA
"ENSG00000288927.2",FALSE,FALSE,FALSE,FALSE,FALSE,-5.58828520954978,1.37708766152783e-64,TRUE,"Down","Indirect expression",NA
"ABCB7",FALSE,FALSE,FALSE,FALSE,FALSE,-2.97663046026059,4.72280627731453e-64,TRUE,"Down","Indirect expression",NA
"PFKP",FALSE,FALSE,TRUE,TRUE,FALSE,-1.906233354926,1.24509922507793e-63,TRUE,"Down","Indirect methylation",NA
"PCDHGC3",FALSE,FALSE,FALSE,FALSE,FALSE,-2.16802220541319,2.4410464229034e-63,TRUE,"Down","Indirect expression",NA
"TG",FALSE,TRUE,TRUE,TRUE,FALSE,3.3743699150195,3.40284986986372e-63,TRUE,"Up","TEAD1-specific",NA
"MYBL2",FALSE,FALSE,FALSE,FALSE,FALSE,-3.20487175655951,3.88636459277474e-63,TRUE,"Down","Indirect expression",NA
"TBC1D5",FALSE,FALSE,FALSE,FALSE,FALSE,-2.25678355803256,4.10309604708255e-63,TRUE,"Down","Indirect expression",NA
"VEGFA",FALSE,FALSE,FALSE,FALSE,FALSE,-2.21874261636616,4.64691965500033e-63,TRUE,"Down","Indirect expression",NA
"ALDH7A1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.46666117912176,8.32383843991574e-63,TRUE,"Down","Indirect expression",NA
"HELLS",FALSE,FALSE,TRUE,TRUE,FALSE,-2.60409519307217,1.52256982717274e-62,TRUE,"Down","Indirect methylation",NA
"B3GNT2",FALSE,FALSE,FALSE,FALSE,FALSE,2.45790301984023,1.58170840414062e-62,TRUE,"Up","Indirect expression",NA
"LOC100129203",TRUE,TRUE,FALSE,FALSE,FALSE,-2.72921611994635,3.45000042264261e-62,TRUE,"Down","TES+TEAD1 co-regulated",NA
"STARD13",TRUE,TRUE,FALSE,FALSE,FALSE,-2.56581001892774,3.84776872973153e-62,TRUE,"Down","TES+TEAD1 co-regulated",NA
"PEG10",FALSE,FALSE,FALSE,FALSE,FALSE,-1.81713444002046,3.89762612779706e-62,TRUE,"Down","Indirect expression",NA
"EFCAB13",FALSE,FALSE,TRUE,TRUE,FALSE,-3.47855737617408,6.24113851539644e-62,TRUE,"Down","Indirect methylation",NA
"POLQ",TRUE,TRUE,FALSE,FALSE,FALSE,-2.77813889748861,6.26064432323095e-62,TRUE,"Down","TES+TEAD1 co-regulated",NA
"APPBP2",FALSE,TRUE,FALSE,FALSE,FALSE,-2.14758575644914,1.29078326509974e-61,TRUE,"Down","TEAD1-specific",NA
"DOCK7",FALSE,FALSE,FALSE,FALSE,FALSE,-2.03626535714654,1.51802751879691e-61,TRUE,"Down","Indirect expression",NA
"SOX3",FALSE,FALSE,FALSE,FALSE,FALSE,4.26193428228506,1.56108108188622e-61,TRUE,"Up","Indirect expression",NA
"ST3GAL1",FALSE,FALSE,TRUE,TRUE,FALSE,-2.08250075826488,3.28048813607669e-61,TRUE,"Down","Indirect methylation",NA
"NGFR",FALSE,FALSE,TRUE,TRUE,FALSE,2.74363590358218,3.35462385672144e-61,TRUE,"Up","Indirect methylation",NA
"KRT13",FALSE,TRUE,TRUE,TRUE,FALSE,4.24495085321552,3.63146010231984e-61,TRUE,"Up","TEAD1-specific",NA
"H2AC13",FALSE,FALSE,FALSE,FALSE,FALSE,-3.16949901845884,4.70431193498531e-61,TRUE,"Down","Indirect expression",NA
"RIN2",TRUE,TRUE,FALSE,FALSE,FALSE,-2.35208958768779,5.02842115684272e-61,TRUE,"Down","TES+TEAD1 co-regulated",NA
"SLC2A10",FALSE,FALSE,TRUE,TRUE,FALSE,-3.29303065821162,5.3567222145673e-61,TRUE,"Down","Indirect methylation",NA
"ACTG2",FALSE,FALSE,FALSE,FALSE,FALSE,6.41858467463795,6.24131081388557e-61,TRUE,"Up","Indirect expression",NA
"ENSG00000215105.4",FALSE,FALSE,FALSE,FALSE,FALSE,-4.41141074213839,6.57230151216653e-61,TRUE,"Down","Indirect expression",NA
"DUSP10",FALSE,TRUE,FALSE,FALSE,FALSE,2.12824747431405,9.30623808798393e-61,TRUE,"Up","TEAD1-specific",NA
"KIFBP",FALSE,FALSE,FALSE,FALSE,FALSE,-2.78027711949821,1.08814613416974e-60,TRUE,"Down","Indirect expression",NA
"DIAPH3",TRUE,TRUE,FALSE,FALSE,FALSE,-2.95655988875074,1.10511502835258e-60,TRUE,"Down","TES+TEAD1 co-regulated",NA
"TBX10",FALSE,FALSE,FALSE,FALSE,FALSE,5.44207185236726,1.14642834442854e-60,TRUE,"Up","Indirect expression",NA
"RELA",FALSE,FALSE,FALSE,FALSE,FALSE,-2.22521811566415,1.17876965570376e-60,TRUE,"Down","Indirect expression",NA
"SLC36A1",FALSE,FALSE,FALSE,FALSE,FALSE,2.2462078322746,1.20190463378444e-60,TRUE,"Up","Indirect expression",NA
"DSEL",TRUE,TRUE,FALSE,FALSE,FALSE,-2.53493715232494,1.56588745118003e-60,TRUE,"Down","TES+TEAD1 co-regulated",NA
"PIK3AP1",FALSE,FALSE,FALSE,FALSE,FALSE,2.40948166674305,1.60494002317332e-60,TRUE,"Up","Indirect expression",NA
"CCDC80",FALSE,TRUE,TRUE,TRUE,FALSE,-2.34334935766562,1.73043385340658e-60,TRUE,"Down","TEAD1-specific",NA
"CWF19L2",FALSE,FALSE,FALSE,FALSE,FALSE,2.52527245733039,1.9254429772147e-60,TRUE,"Up","Indirect expression",NA
"TNS1",FALSE,FALSE,FALSE,FALSE,FALSE,4.0277052314477,2.26522183595127e-60,TRUE,"Up","Indirect expression",NA
"STARD13-AS",FALSE,TRUE,FALSE,FALSE,FALSE,-3.32270460788906,2.98868687581785e-60,TRUE,"Down","TEAD1-specific",NA
"RNF2",FALSE,FALSE,FALSE,FALSE,FALSE,-3.34478308592178,3.09179783794083e-60,TRUE,"Down","Indirect expression",NA
"HOPX",FALSE,FALSE,FALSE,FALSE,FALSE,6.04058349432065,4.36901833303358e-60,TRUE,"Up","Indirect expression",NA
"LTBP3",FALSE,FALSE,FALSE,FALSE,FALSE,-2.04183747900346,6.14328246934119e-60,TRUE,"Down","Indirect expression",NA
"DLGAP5",FALSE,FALSE,FALSE,FALSE,FALSE,-4.02983846991468,8.17518571076097e-60,TRUE,"Down","Indirect expression",NA
