"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_significant","ensembl_id","gene_symbol","tes_bound","tead1_bound"
"ENSG00000138376.11",621.198105709881,-1.62204376078449,0.133758706210185,-12.126640625812,7.63163711660022e-34,2.82079923369615e-32,TRUE,"ENSG00000138376","BARD1",FALSE,TRUE
"ENSG00000171621.14",649.909429210563,1.69619512086202,0.140337388658118,12.0865518240061,1.24398984962879e-33,4.55229541560113e-32,TRUE,"ENSG00000171621","SPSB1",FALSE,TRUE
"ENSG00000164530.15",118.931194582042,5.7811414859086,0.478647791713204,12.0780699002421,1.3791919471794e-33,5.02126388657984e-32,TRUE,"ENSG00000164530","PI16",FALSE,TRUE
"ENSG00000187479.9",112.336034093657,5.2926877514268,0.438382475592434,12.0732192687999,1.46297003686243e-33,5.32057454091468e-32,TRUE,"ENSG00000187479","C11orf96",FALSE,TRUE
"ENSG00000142920.18",313.908235345175,2.04266201343196,0.169476190322993,12.0527963812439,1.8747974071171e-33,6.78201473109197e-32,TRUE,"ENSG00000142920","AZIN2",FALSE,TRUE
"ENSG00000265055.2",96.6120679692393,4.64393525661596,0.385618441252575,12.0428246157819,2.11584698280246e-33,7.62962742163844e-32,TRUE,"ENSG00000265055","LOC124904048",FALSE,TRUE
"ENSG00000167889.13",453.925040025852,-1.77192503044254,0.147512261555959,-12.0120525016177,3.0712639737398e-33,1.09699994384851e-31,TRUE,"ENSG00000167889","MGAT5B",FALSE,TRUE
"ENSG00000139832.5",131.191036555595,-2.67624174316665,0.223066755632503,-11.9974925693351,3.6622380129564e-33,1.30260629135186e-31,TRUE,"ENSG00000139832","RAB20",FALSE,TRUE
"ENSG00000105948.13",257.873828154241,-2.16480890046752,0.18077107144335,-11.9754166592187,4.78029989598214e-33,1.69319318943401e-31,TRUE,"ENSG00000105948","IFT56",FALSE,TRUE
"ENSG00000158163.15",240.510838797675,-2.18836012023524,0.183029982178738,-11.9562931394388,6.01892781484455e-33,2.12086037359585e-31,TRUE,"ENSG00000158163","DZIP1L",FALSE,TRUE
"ENSG00000088280.20",451.503337184919,-1.78007273878493,0.148978272110088,-11.9485392975262,6.60763786239335e-33,2.32107800320349e-31,TRUE,"ENSG00000088280","ASAP3",FALSE,TRUE
"ENSG00000248522.1",102.613340575596,-4.48794044394715,0.378224048800791,-11.8658251853015,1.78137411689685e-32,6.17446081660737e-31,TRUE,"ENSG00000248522","SBF1P1",FALSE,TRUE
"ENSG00000035862.13",5264.10214542931,-1.40316697619122,0.11847290819559,-11.8437792872839,2.31768511784569e-32,7.99260183583577e-31,TRUE,"ENSG00000035862","TIMP2",FALSE,TRUE
"ENSG00000165507.9",646.306297025062,-1.71988166641582,0.145351136721494,-11.8325986656112,2.64814299613342e-32,9.10446571788055e-31,TRUE,"ENSG00000165507","DEPP1",FALSE,TRUE
"ENSG00000140538.17",407.212255103634,-1.72829138232878,0.146404259470121,-11.8049255437236,3.68116675733385e-32,1.25418126793497e-30,TRUE,"ENSG00000140538","NTRK3",FALSE,TRUE
"ENSG00000171456.22",2157.42070351792,-1.35638491472459,0.115670852624791,-11.7262463615132,9.35144043589384e-32,3.16069381817355e-30,TRUE,"ENSG00000171456","ASXL1",FALSE,TRUE
"ENSG00000196576.16",3356.62176323078,-1.42779384520689,0.121917676366535,-11.7111307216383,1.11778886976179e-31,3.7667710642925e-30,TRUE,"ENSG00000196576","PLXNB2",FALSE,TRUE
"ENSG00000108861.9",1500.16761731785,-1.56952449088774,0.134165520327084,-11.6984191397415,1.2984995789037e-31,4.35844206484197e-30,TRUE,"ENSG00000108861","DUSP3",FALSE,TRUE
"ENSG00000170345.10",266.852271051759,2.03223062031521,0.173826298013726,11.6911574573988,1.41445660668264e-31,4.74296762248725e-30,TRUE,"ENSG00000170345","FOS",FALSE,TRUE
"ENSG00000072110.16",3233.1957794846,-1.33748767317466,0.114821773853485,-11.6483801659546,2.33861817510676e-31,7.78042920392032e-30,TRUE,"ENSG00000072110","ACTN1",FALSE,TRUE
"ENSG00000132016.12",181.848762474826,2.30476886256851,0.200409214639757,11.5003138289395,1.31436658875375e-30,4.30119501799492e-29,TRUE,"ENSG00000132016","BRME1",FALSE,TRUE
"ENSG00000125868.16",2253.04879908885,-2.43665593810999,0.212026242716437,-11.4922375027358,1.44324609234553e-30,4.69580299471198e-29,TRUE,"ENSG00000125868","DSTN",FALSE,TRUE
"ENSG00000100413.17",285.009800293459,-2.00175272399189,0.174403732705591,-11.477694272582,1.70774038361891e-30,5.53516463270677e-29,TRUE,"ENSG00000100413","POLR3H",FALSE,TRUE
"ENSG00000231365.7",1421.77190039985,-1.36704766219314,0.12026935398622,-11.3665503046583,6.13652107701826e-30,1.95173546764191e-28,TRUE,"ENSG00000231365","WARS2-AS1",FALSE,TRUE
"ENSG00000114770.17",1435.84171001793,1.43038834038268,0.125889306309377,11.362270412925,6.44476010736684e-30,2.04402998437943e-28,TRUE,"ENSG00000114770","ABCC5",FALSE,TRUE
"ENSG00000108759.4",114.826657873232,6.17818547414622,0.544362670292943,11.3493922550227,7.4679962027148e-30,2.36414627226297e-28,TRUE,"ENSG00000108759","KRT32",FALSE,TRUE
"ENSG00000005884.18",26609.0989655979,-1.27930839790344,0.113575738187074,-11.2639232491384,1.97754415004845e-29,6.1626807053987e-28,TRUE,"ENSG00000005884","ITGA3",FALSE,TRUE
"ENSG00000064225.13",433.400516296724,-1.81515871226626,0.161188327784747,-11.2611051756195,2.0418183493381e-29,6.35714809260462e-28,TRUE,"ENSG00000064225","ST3GAL6",FALSE,TRUE
"ENSG00000157214.14",117.488101984428,-2.66171719876403,0.236629982119458,-11.2484359544105,2.35735093237066e-29,7.32612044563282e-28,TRUE,"ENSG00000157214","STEAP2",FALSE,TRUE
"ENSG00000168653.11",145.245984049515,-3.09302850874191,0.275184021033628,-11.2398550509004,2.59808582660493e-29,8.04482947658306e-28,TRUE,"ENSG00000168653","NDUFS5",FALSE,TRUE
"ENSG00000135837.17",2581.78296323517,-1.27410467936746,0.113423172073723,-11.233195616671,2.80159102184073e-29,8.667071387057e-28,TRUE,"ENSG00000135837","CEP350",FALSE,TRUE
"ENSG00000162614.19",202.312245062913,-1.9411252802565,0.173233307988622,-11.2052659087015,3.84198322130357e-29,1.1810360729524e-27,TRUE,"ENSG00000162614","NEXN",FALSE,TRUE
"ENSG00000118898.16",306.442465368584,1.89587822232344,0.169308386788716,11.1977809149487,4.18074722371273e-29,1.28169333659814e-27,TRUE,"ENSG00000118898","PPL",FALSE,TRUE
"ENSG00000086848.15",179.953158351824,-2.06692944308422,0.184828856293854,-11.1829369316557,4.94266967001987e-29,1.51254597613725e-27,TRUE,"ENSG00000086848","ALG9",FALSE,TRUE
"ENSG00000137331.12",100.612893371901,5.80111239603754,0.520860900438586,11.1375463029626,8.23571622331442e-29,2.49110248150974e-27,TRUE,"ENSG00000137331","IER3",FALSE,TRUE
"ENSG00000140545.16",1809.36404687339,1.71575703238007,0.154056100241691,11.1372222825861,8.26572721083235e-29,2.49795571083232e-27,TRUE,"ENSG00000140545","MFGE8",FALSE,TRUE
"ENSG00000077157.23",1618.12228476997,1.34507626519355,0.120843420779444,11.1307364233631,8.88980064897586e-29,2.67940326924944e-27,TRUE,"ENSG00000077157","PPP1R12B",FALSE,TRUE
"ENSG00000165757.9",448.355506650738,1.647777418371,0.148317907428818,11.1097671679451,1.12452337727014e-28,3.37436484797811e-27,TRUE,"ENSG00000165757","JCAD",FALSE,TRUE
"ENSG00000107745.20",1759.37026450002,1.67186938270308,0.150552459840674,11.1048958248332,1.18755745212468e-28,3.55409264614725e-27,TRUE,"ENSG00000107745","MICU1",FALSE,TRUE
"ENSG00000134996.12",319.400062872537,1.96319493162058,0.176990321742598,11.0921032985957,1.3702745500019e-28,4.09731390092117e-27,TRUE,"ENSG00000134996","OSTF1",FALSE,TRUE
"ENSG00000110330.10",1251.58659816063,-1.56288892473159,0.141791727114416,-11.0224267419386,2.9791726251374e-28,8.83812539132464e-27,TRUE,"ENSG00000110330","BIRC2",FALSE,TRUE
"ENSG00000100106.22",520.734097604792,-1.52609539007947,0.139333203892696,-10.9528479030365,6.43907144913806e-28,1.88229241810948e-26,TRUE,"ENSG00000100106","TRIOBP",FALSE,TRUE
"ENSG00000104824.18",5122.18758310852,1.40957819853383,0.128778684316253,10.9457415722015,6.96454498226965e-28,2.03415016300718e-26,TRUE,"ENSG00000104824","HNRNPL",FALSE,TRUE
"ENSG00000160712.13",110.227543651684,-2.4805735332659,0.226719336481841,-10.941164400702,7.32529834378086e-28,2.13401144203729e-26,TRUE,"ENSG00000160712","IL6R",FALSE,TRUE
"ENSG00000162779.22",123.240629381344,2.59449137533961,0.237684874374385,10.9156772477366,9.70035898537465e-28,2.81144875439596e-26,TRUE,"ENSG00000162779","AXDND1",FALSE,TRUE
"ENSG00000068489.13",375.885705095254,-1.89817888966518,0.174914675396467,-10.8520276263996,1.95049691867153e-27,5.60528589961376e-26,TRUE,"ENSG00000068489","PRR11",FALSE,TRUE
"ENSG00000163931.17",7051.24784318589,-1.38632097081359,0.127757572135215,-10.8511843771292,1.96857753672061e-27,5.65246337847215e-26,TRUE,"ENSG00000163931","TKT",FALSE,TRUE
"ENSG00000189223.15",183.775646578935,2.22321666204833,0.205043609826442,10.8426527602112,2.16112017251353e-27,6.18440859477167e-26,TRUE,"ENSG00000189223","PAX8-AS1",FALSE,TRUE
"ENSG00000108474.17",257.912958667516,-1.93566497963319,0.178720471552552,-10.8306841562021,2.46308068584263e-27,7.01895341750859e-26,TRUE,"ENSG00000108474","PIGL",FALSE,TRUE
"ENSG00000013810.21",967.718292454694,-1.53407948891889,0.141779489079981,-10.8201792718655,2.76236522859034e-27,7.85205205730181e-26,TRUE,"ENSG00000013810","TACC3",FALSE,TRUE
"ENSG00000119865.9",205.181310405973,-2.12552655218753,0.19665910385392,-10.8081777580274,3.14862349475888e-27,8.92758287729296e-26,TRUE,"ENSG00000119865","CNRIP1",FALSE,TRUE
"ENSG00000153561.13",2583.26065597471,1.26108059354339,0.116755974747304,10.8009940927884,3.40496901695104e-27,9.62229513875148e-26,TRUE,"ENSG00000153561","RMND5A",FALSE,TRUE
"ENSG00000165102.15",421.699939682172,-1.64336250244227,0.152717844172232,-10.7607759351875,5.27243385794849e-27,1.46558128712598e-25,TRUE,"ENSG00000165102","HGSNAT",FALSE,TRUE
"ENSG00000141905.19",6363.84255407406,-1.46336738761266,0.136275446939645,-10.7383055456848,6.72676340439711e-27,1.86070602052574e-25,TRUE,"ENSG00000141905","NFIC",FALSE,TRUE
"ENSG00000157227.14",2105.27189517214,-1.42341006552546,0.132587458550131,-10.7356312662655,6.92440888141572e-27,1.91381872159422e-25,TRUE,"ENSG00000157227","MMP14",FALSE,TRUE
"ENSG00000101096.20",134.157616713487,2.57621229463173,0.240566306376921,10.7089489522913,9.24049237250154e-27,2.53538808488798e-25,TRUE,"ENSG00000101096","NFATC2",FALSE,TRUE
"ENSG00000124225.16",1766.03927540695,-1.53446936166181,0.14367653988094,-10.6800272538118,1.26234594249466e-26,3.44689445133912e-25,TRUE,"ENSG00000124225","PMEPA1",FALSE,TRUE
"ENSG00000066697.15",422.332136290016,-1.62897638526261,0.152527224899202,-10.679905743641,1.26399932239652e-26,3.44863686611766e-25,TRUE,"ENSG00000066697","MSANTD3",FALSE,TRUE
"ENSG00000142798.20",1030.66584135623,-1.81772091901427,0.170609297273877,-10.6542899364758,1.66510469557619e-26,4.51759395362078e-25,TRUE,"ENSG00000142798","HSPG2",FALSE,TRUE
"ENSG00000203506.5",133.285480764116,-2.91043265742363,0.274568875703409,-10.6000093782207,2.97950345849013e-26,8.0132837274737e-25,TRUE,"ENSG00000203506","RBMS3-AS2",FALSE,TRUE
"ENSG00000071967.12",869.322581088221,-1.48245051165712,0.139958760028976,-10.5920523399193,3.24400219619944e-26,8.70397050556891e-25,TRUE,"ENSG00000071967","CYBRD1",FALSE,TRUE
"ENSG00000236819.2",79.3907829355566,-2.74122524906646,0.259446772786743,-10.5656556048961,4.29953782076658e-26,1.14906924229582e-24,TRUE,"ENSG00000236819","LINC01563",FALSE,TRUE
"ENSG00000270885.2",99.2809455831854,2.90191126377326,0.27763192529374,10.4523687637976,1.42910499573594e-25,3.74566655055234e-24,TRUE,"ENSG00000270885","RASL10B",FALSE,TRUE
"ENSG00000153898.13",693.899105250869,1.59902405083745,0.153270652928771,10.4326824495264,1.75852489347259e-25,4.5843110960458e-24,TRUE,"ENSG00000153898","MCOLN2",FALSE,TRUE
"ENSG00000239887.6",359.047213306054,-1.55515314642295,0.149244798270558,-10.4201497435354,2.00637054441603e-25,5.2104277257434e-24,TRUE,"ENSG00000239887","C1orf226",FALSE,TRUE
"ENSG00000013583.10",91.5406441319794,-2.69702329847115,0.259239622554885,-10.4035921356896,2.38759183779591e-25,6.18153350200088e-24,TRUE,"ENSG00000013583","HEBP1",FALSE,TRUE
"ENSG00000168264.11",1939.47468951536,-1.28931384831093,0.125605903122926,-10.2647552085918,1.01578268559324e-24,2.56536106053765e-23,TRUE,"ENSG00000168264","IRF2BP2",FALSE,TRUE
"ENSG00000153531.15",80.3451733374538,3.09500189737735,0.301790997160369,10.2554480633917,1.11856022126717e-24,2.82282716166442e-23,TRUE,"ENSG00000153531","ADPRHL1",FALSE,TRUE
"ENSG00000022976.16",129.975222142366,-2.09545695276985,0.205061936181766,-10.2186538944627,1.63596821683529e-24,4.08306894852764e-23,TRUE,"ENSG00000022976","ZNF839",FALSE,TRUE
"ENSG00000153107.13",738.603334588697,-1.43979514561337,0.140997282203182,-10.2115099178903,1.76102789257474e-24,4.38874508106961e-23,TRUE,"ENSG00000153107","ANAPC1",FALSE,TRUE
"ENSG00000204520.14",1016.06389296119,1.9026518637656,0.186807323864048,10.1851031555395,2.31114645050816e-24,5.72194042498988e-23,TRUE,"ENSG00000204520","MICA",FALSE,TRUE
"ENSG00000154930.15",217.759981684163,-1.72027186571925,0.169418355728003,-10.1539874963791,3.18094716026733e-24,7.83541792167952e-23,TRUE,"ENSG00000154930","ACSS1",FALSE,TRUE
"ENSG00000155926.14",78.3115269344017,3.48140813983812,0.343798014116192,10.1263183523263,4.2224957440579e-24,1.03559375764736e-22,TRUE,"ENSG00000155926","SLA",FALSE,TRUE
"ENSG00000109501.15",1147.88031783305,1.33660931731312,0.133674283053642,9.99900120486721,1.53941827445023e-23,3.70332577524967e-22,TRUE,"ENSG00000109501","WFS1",FALSE,TRUE
"ENSG00000224057.2",195.689516890824,-2.054847638949,0.205569237944936,-9.9958907251454,1.58852616517349e-23,3.81605776369258e-22,TRUE,"ENSG00000224057","EGFR-AS1",FALSE,TRUE
"ENSG00000111319.13",67.0469627687704,-2.83335108921488,0.283819396078423,-9.98293678432035,1.81027888144927e-23,4.33039105951189e-22,TRUE,"ENSG00000111319","SCNN1A",FALSE,TRUE
"ENSG00000225937.3",148.98143494807,-2.56020364241109,0.258381662150753,-9.90861201642607,3.81914790881067e-23,9.00894556711671e-22,TRUE,"ENSG00000225937","PCA3",FALSE,TRUE
"ENSG00000160310.19",926.102089323057,-1.3681849562251,0.138113839213947,-9.90621189021972,3.91198113548056e-23,9.2087439507972e-22,TRUE,"ENSG00000160310","PRMT2",FALSE,TRUE
"ENSG00000249306.7",165.755809962726,-1.88678877532892,0.190563213551987,-9.90111753554257,4.11649103696398e-23,9.68344650578895e-22,TRUE,"ENSG00000249306","LINC01411",FALSE,TRUE
"ENSG00000166801.17",1258.78701172061,-1.31120680784574,0.13294334727181,-9.86289900738619,6.02832370324471e-23,1.40929180696364e-21,TRUE,"ENSG00000166801","FAM111A",FALSE,TRUE
"ENSG00000090975.14",382.936658219459,-1.58662923259585,0.161004824728642,-9.85454464032342,6.55129779250479e-23,1.52839617730634e-21,TRUE,"ENSG00000090975","PITPNM2",FALSE,TRUE
"ENSG00000077684.16",426.218856528304,-1.52601318592201,0.155912770899337,-9.78760865527343,1.27270247378451e-22,2.94289704761826e-21,TRUE,"ENSG00000077684","JADE1",FALSE,TRUE
"ENSG00000156042.19",322.111412230412,1.58493334712558,0.162008574998796,9.78302134400823,1.331745298419e-22,3.07626621748249e-21,TRUE,"ENSG00000156042","CFAP70",FALSE,TRUE
"ENSG00000196739.15",425.176083896311,-1.41091461696814,0.144309667171236,-9.77699307762916,1.41347462980668e-22,3.25511228645922e-21,TRUE,"ENSG00000196739","COL27A1",FALSE,TRUE
"ENSG00000065054.14",691.368693993959,-1.492247488281,0.152869293192574,-9.76159081471753,1.64553461002488e-22,3.77672429954899e-21,TRUE,"ENSG00000065054","NHERF2",FALSE,TRUE
"ENSG00000160209.19",1993.54275328447,-1.1858042499034,0.121559914498514,-9.75489539290441,1.75781805438351e-22,4.02084603847132e-21,TRUE,"ENSG00000160209","PDXK",FALSE,TRUE
"ENSG00000182118.8",100.497656657763,2.88556188688389,0.295991708002958,9.74879298596788,1.86674499863147e-22,4.25853553482295e-21,TRUE,"ENSG00000182118","FAM89A",FALSE,TRUE
"ENSG00000184270.6",59.785392182521,-2.9384620839352,0.301495681680978,-9.74628249251173,1.91347277275822e-22,4.35635677915894e-21,TRUE,"ENSG00000184270","H2AC21",FALSE,TRUE
"ENSG00000197879.17",3165.46012375885,-1.16664201750833,0.120317920257397,-9.69632798682463,3.12544933634537e-22,7.04480843112007e-21,TRUE,"ENSG00000197879","MYO1C",FALSE,TRUE
"ENSG00000204186.10",1003.24535887567,-1.18025127585619,0.121925917878212,-9.68006881879787,3.6646922415472e-22,8.23295410455525e-21,TRUE,"ENSG00000204186","ZDBF2",FALSE,TRUE
"ENSG00000144655.15",469.562335076393,-1.51293096074021,0.15672947095815,-9.65313639796684,4.76748460862127e-22,1.0668110486538e-20,TRUE,"ENSG00000144655","CSRNP1",FALSE,TRUE
"ENSG00000132359.17",88.1817635357882,2.65011122493152,0.275266883179728,9.62742482611393,6.12450639476996e-22,1.36328462134696e-20,TRUE,"ENSG00000132359","RAP1GAP2",FALSE,TRUE
"ENSG00000114302.17",1248.7090400155,-1.18042105309201,0.122657541045967,-9.62371365858075,6.34963868697079e-22,1.41247234393598e-20,TRUE,"ENSG00000114302","PRKAR2A",FALSE,TRUE
"ENSG00000141232.5",1539.79894790553,-1.23143887782062,0.12807672911428,-9.61485264604027,6.9208372986726e-22,1.53651634876674e-20,TRUE,"ENSG00000141232","TOB1",FALSE,TRUE
"ENSG00000108379.11",171.638335913268,-1.8824256422316,0.196595136281772,-9.57513841814274,1.01720958476863e-21,2.24221772715255e-20,TRUE,"ENSG00000108379","WNT3",FALSE,TRUE
"ENSG00000138675.17",95.7380552854821,-2.19023975787097,0.229216414511959,-9.55533556588593,1.23184061159157e-21,2.70829526825517e-20,TRUE,"ENSG00000138675","FGF5",FALSE,TRUE
"ENSG00000082684.16",218.49997208168,1.68395828126764,0.176524467759994,9.53951768067182,1.43498134220919e-21,3.14676863990716e-20,TRUE,"ENSG00000082684","SEMA5B",FALSE,TRUE
"ENSG00000104884.17",781.396142956555,-1.27837973689293,0.134229600148652,-9.52382883862574,1.66913302703475e-21,3.65081201946661e-20,TRUE,"ENSG00000104884","ERCC2",FALSE,TRUE
"ENSG00000154096.14",1630.15807610434,-1.39209380592993,0.146222820203547,-9.52035943495066,1.72581095882866e-21,3.76750299803932e-20,TRUE,"ENSG00000154096","THY1",FALSE,TRUE
"ENSG00000173848.19",416.563388258292,-1.71071750802142,0.180149573100423,-9.49609526450446,2.17908412174948e-21,4.73874068166366e-20,TRUE,"ENSG00000173848","NET1",FALSE,TRUE
"ENSG00000167703.15",1076.30185615935,1.40226795308815,0.147796675759636,9.48781794909025,2.35920866424786e-21,5.12388746209536e-20,TRUE,"ENSG00000167703","SLC43A2",FALSE,TRUE
"ENSG00000094804.12",384.993048365055,-1.52402289085875,0.161034170442124,-9.4639720667638,2.96462528456849e-21,6.41825313360245e-20,TRUE,"ENSG00000094804","CDC6",FALSE,TRUE
"ENSG00000142784.16",1737.1523886683,1.15167193651898,0.121977359834884,9.44168604795146,3.668284586643e-21,7.90636363192191e-20,TRUE,"ENSG00000142784","WDTC1",FALSE,TRUE
"ENSG00000184640.20",8365.80221254774,-1.18761789479522,0.125916204968498,-9.43181137878428,4.03067169006437e-21,8.66543392203206e-20,TRUE,"ENSG00000184640","SEPTIN9",FALSE,TRUE
"ENSG00000158710.15",2870.99789554039,-1.51461484221349,0.161396711959677,-9.38442192423285,6.32625079662469e-21,1.34811848845513e-19,TRUE,"ENSG00000158710","TAGLN2",FALSE,TRUE
"ENSG00000177875.5",42.7972233225278,-3.80747041619751,0.406302776502674,-9.37101746872373,7.18366422009134e-21,1.52700066475634e-19,TRUE,"ENSG00000177875","CCDC184",FALSE,TRUE
"ENSG00000138356.14",39.5418103038474,-4.84771888357875,0.51794153087756,-9.35958712437126,8.00488799460086e-21,1.69943772125376e-19,TRUE,"ENSG00000138356","AOX1",FALSE,TRUE
"ENSG00000112977.16",1041.65836871861,-1.28535024542311,0.137553719721683,-9.34435105080258,9.24546849020373e-21,1.95669827835041e-19,TRUE,"ENSG00000112977","DAP",FALSE,TRUE
"ENSG00000137449.17",1484.99108775929,1.18506877471726,0.127148860582447,9.32032555611318,1.15983869551541e-20,2.44400749437144e-19,TRUE,"ENSG00000137449","CPEB2",FALSE,TRUE
"ENSG00000106341.11",47.9107613255485,-3.67220085237467,0.394170408932836,-9.31627734896858,1.20493824409214e-20,2.53746697305157e-19,TRUE,"ENSG00000106341","PPP1R17",FALSE,TRUE
"ENSG00000165861.14",1194.76730959512,1.16483080283066,0.12558852251224,9.27497815508687,1.77655442888928e-20,3.71360005172375e-19,TRUE,"ENSG00000165861","ZFYVE1",FALSE,TRUE
"ENSG00000279873.2",94.7809397990286,2.5157863318016,0.272388474946665,9.23602341212932,2.55828542920829e-20,5.28909552400166e-19,TRUE,"ENSG00000279873","LINC01126",FALSE,TRUE
"ENSG00000164171.11",1250.28955849568,-1.14247579466725,0.123729002654789,-9.23369436553871,2.61455079669621e-20,5.40213269234652e-19,TRUE,"ENSG00000164171","ITGA2",FALSE,TRUE
"ENSG00000164867.11",79.2430269529753,6.30743995940004,0.68327401147076,9.2312013240825,2.67613399952853e-20,5.52265611761757e-19,TRUE,"ENSG00000164867","NOS3",FALSE,TRUE
"ENSG00000110047.18",1036.08472486938,-1.1718127564713,0.12733707269701,-9.20244773695677,3.49887051280392e-20,7.16393210240648e-19,TRUE,"ENSG00000110047","EHD1",FALSE,TRUE
