"gene_name","n_total_peaks","n_promoter_peaks","n_enhancer_peaks","categories","log2FoldChange","padj","is_DEG"
"SLC35F1",4,0,4,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique;TES_unique",-0.0393354329790246,0.946025119833746,FALSE
"SLC35F2",3,0,3,"Shared_high;TEAD1_unique;TES_unique",-0.32492043816486,0.0484813530887631,TRUE
"SLC35F3",3,0,3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",2.37824245568086,0.300046025130183,FALSE
"SLC35F5",1,0,1,"TEAD1_unique",0.387515900108861,0.00255021303086582,TRUE
"SLC35F6",1,0,1,"TEAD1_unique",0.18493419273053,0.259516466376398,FALSE
"SLC35G2",1,0,1,"TEAD1_unique",-1.0408516301073,7.93031052263644e-09,TRUE
"SLC37A3",2,1,1,"Shared_TES_dominant;Shared_high",0.990357325491586,1.00549775408007e-13,TRUE
"SLC38A1",4,0,4,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique;TES_unique",-1.4071524956317,2.73347244798284e-28,TRUE
"SLC38A11",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",-2.6112111916093,0.000217423652899132,TRUE
"SLC38A2",1,0,1,"Shared_TES_dominant",0.444512003341217,0.00718931872975296,TRUE
"SLC38A4",2,0,2,"TEAD1_unique;TES_unique",-1.63849901742856,6.88144618287948e-05,TRUE
"SLC38A6",1,0,1,"TES_unique",0.417381428771634,0.0246066980261079,TRUE
"SLC38A9",5,2,3,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique",0.511666687207253,0.00158684685589978,TRUE
"SLC39A10",2,0,2,"TEAD1_unique;TES_unique",-0.169190960452163,0.462590198816592,FALSE
"SLC39A11",3,0,3,"Shared_TEAD1_dominant;Shared_high;TEAD1_unique",1.27829772086096,6.78516147019099e-19,TRUE
"SLC39A13",1,1,0,"TEAD1_unique",0.368214615151443,0.0810069415333561,FALSE
"SLC39A14",1,1,0,"TEAD1_unique",-0.321142091424631,0.0240190519941138,TRUE
"SLC39A8",1,0,1,"TES_unique",2.03344465704646,6.74780876811886e-32,TRUE
"SLC3A1",3,1,2,"Shared_TEAD1_dominant;Shared_equivalent;TEAD1_unique",0.238450098152437,0.652253427114489,FALSE
"SLC3A2",1,1,0,"TEAD1_unique",0.522174031769695,0.0105761642000771,TRUE
"SLC40A1",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",-1.70906165973481,1.73637725438506e-10,TRUE
"SLC41A2",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",-0.448052191928745,0.00437442045859675,TRUE
"SLC43A2",1,0,1,"TEAD1_unique",1.40226795308815,5.12388746209536e-20,TRUE
"SLC44A1",1,1,0,"TEAD1_unique",-0.641250602202336,4.07903213809173e-06,TRUE
"SLC44A3",3,1,2,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",-0.557229190247243,0.042234235740936,TRUE
"SLC45A1",1,0,1,"TEAD1_unique",0.351433569726726,0.129178349356666,FALSE
"SLC45A2",1,1,0,"TEAD1_unique",1.19200201519485,0.11176150572149,FALSE
"SLC45A4-AS1",1,0,1,"TEAD1_unique",-1.65526092420478,0.0833437714710375,FALSE
"SLC46A3",1,1,0,"TEAD1_unique",1.34357554010342,1.85434353925431e-14,TRUE
"SLC47A1",1,1,0,"TEAD1_unique",3.21935719214982,2.32550144791811e-07,TRUE
"SLC48A1",1,1,0,"Shared_TES_dominant",0.395876903016354,0.00926613167427795,TRUE
"SLC4A10",1,0,1,"TEAD1_unique",-0.546242903239757,0.452536832025773,FALSE
"SLC4A1AP",3,0,3,"Shared_equivalent;Shared_high;TEAD1_unique",0.529060050947335,0.00157436399070938,TRUE
"SLC4A2",1,1,0,"TEAD1_unique",-0.044630466808855,0.832174606986767,FALSE
"SLC4A3",5,0,5,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;TEAD1_unique;TES_unique",-0.70904399708241,6.63546423405807e-06,TRUE
"SLC4A5",1,1,0,"TEAD1_unique",0.203459936369217,0.679590539860412,FALSE
"SLC4A7",3,1,2,"Shared_high;TEAD1_unique;TES_unique",0.171238813304822,0.29595938744298,FALSE
"SLC4A8",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",0.178247252321857,0.333130905868063,FALSE
"SLC66A3",1,0,1,"TEAD1_unique",-0.401125382789309,0.136061822496334,FALSE
"SLC6A6",2,1,1,"TEAD1_unique;TES_unique",-1.44962914610448,1.19380279763717e-28,TRUE
"SLC7A1",1,0,1,"TES_unique",-0.848498786205138,2.19868258090003e-11,TRUE
"SLC7A11",2,1,1,"Shared_TES_dominant;TES_unique",-2.27253752313958,3.85486582274351e-82,TRUE
"SLC7A11-AS1",2,0,2,"Shared_equivalent;TES_unique",-2.07270411432386,2.11384409416666e-21,TRUE
"SLC7A14-AS1",2,1,1,"Shared_TEAD1_dominant;TES_unique",-1.26499452291034,0.26682924932749,FALSE
"SLC7A5",1,0,1,"TEAD1_unique",-0.950004459975509,3.08861469777719e-12,TRUE
"SLC7A6",1,1,0,"TEAD1_unique",-0.577442175061164,0.000152593332564784,TRUE
"SLC7A8",1,0,1,"TEAD1_unique",1.54484044426068,1.14820554207407e-06,TRUE
"SLC8A1",2,0,2,"TEAD1_unique;TES_unique",-0.795962481651189,0.000636684086690621,TRUE
"SLC8A1-AS1",1,0,1,"Shared_TEAD1_dominant",-0.913455325579582,0.148350317560452,FALSE
"SLC9A4",1,0,1,"Shared_TEAD1_dominant",-1.42839343130765,0.00922610059344992,TRUE
"SLC9A7",3,0,3,"Shared_high;TEAD1_unique;TES_unique",-0.154354445744903,0.287059413019367,FALSE
"SLC9A8",2,0,2,"Shared_high;TEAD1_unique",0.134255958981497,0.470096562164338,FALSE
"SLC9C2",2,1,1,"TEAD1_unique;TES_unique",-1.28021782897896,0.0482451623689809,TRUE
"SLCO2A1",2,0,2,"Shared_TES_dominant;TEAD1_unique",0.137453761139401,0.827400424327785,FALSE
"SLCO3A1",2,0,2,"TEAD1_unique;TES_unique",0.603343531876299,3.44642860235227e-06,TRUE
"SLCO5A1",1,0,1,"TES_unique",0.240974736061989,0.191677608574603,FALSE
"SLCO5A1-AS1",2,0,2,"Shared_equivalent;TES_unique",-2.0014434905392,4.95401169592947e-05,TRUE
"SLF1",1,1,0,"TES_unique",0.208817305926961,0.330730738182413,FALSE
"SLF2",1,0,1,"TEAD1_unique",-1.48884368463142,2.12537575361848e-35,TRUE
"SLFN11",1,0,1,"Shared_TES_dominant",-1.16185754445686,5.95436260878307e-16,TRUE
"SLFN12",1,1,0,"Shared_TEAD1_dominant",-4.34401311349114,2.81532788300184e-110,TRUE
"SLFN12L",1,0,1,"TEAD1_unique",2.23445553561063,8.5935434604161e-06,TRUE
"SLFN5",1,0,1,"Shared_equivalent",-1.82550009106829,2.92818004004629e-48,TRUE
"SLIT2",4,1,3,"Shared_TEAD1_dominant;Shared_high;TEAD1_unique;TES_unique",-1.66905540272956,4.55501707309113e-44,TRUE
"SLIT2-IT1",1,0,1,"Shared_TES_dominant",-1.66163888985767,1.06693126078912e-07,TRUE
"SLIT3",1,0,1,"TEAD1_unique",-1.61830933481107,1.16510539292449e-16,TRUE
"SLITRK6",1,1,0,"TES_unique",-3.70794871952543,1.73557835525888e-32,TRUE
"SLMAP",2,1,1,"TEAD1_unique;TES_unique",-0.79872099918307,1.6574116460142e-11,TRUE
"SLX4IP",6,1,5,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique",-1.55045129360587,1.03390290134777e-18,TRUE
"SLX9",1,1,0,"TEAD1_unique",0.0358260127148896,0.90732887564407,FALSE
"SMAD1",3,2,1,"Shared_TES_dominant;Shared_equivalent;TES_unique",-0.345146314200072,0.117029549952986,FALSE
"SMAD2",1,0,1,"TES_unique",0.26924628567178,0.0463143024256786,TRUE
"SMAD3",4,1,3,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high;TEAD1_unique",-0.914075611738659,2.91147300653081e-14,TRUE
"SMAD4",1,0,1,"Shared_high",-0.347473684833982,0.0140382897605444,TRUE
"SMAD5",1,0,1,"TEAD1_unique",-0.393622409347487,0.00688173365915736,TRUE
"SMAD6",2,2,0,"TEAD1_unique;TES_unique",-0.278069751908373,0.0764180934704638,FALSE
"SMAD7",2,1,1,"TEAD1_unique;TES_unique",0.703448771930281,0.00119666821678141,TRUE
"SMANTIS",1,1,0,"Shared_equivalent",0.179528907740515,0.717830066621058,FALSE
"SMAP1",1,0,1,"TES_unique",-0.521128668255184,0.0157853069667049,TRUE
"SMAP2",1,1,0,"Shared_TEAD1_dominant",-0.0854763080848927,0.710040704989849,FALSE
"SMARCA1",1,0,1,"TES_unique",-0.160636118528143,0.421007611454901,FALSE
"SMARCA2",3,2,1,"Shared_high;TEAD1_unique;TES_unique",-0.397754410600183,0.00179640870096168,TRUE
"SMARCAL1",1,1,0,"TEAD1_unique",0.608438978294639,2.33535213935623e-05,TRUE
"SMARCB1",1,0,1,"TEAD1_unique",0.415548170929777,0.0121159649174815,TRUE
"SMARCC1",1,0,1,"TEAD1_unique",0.21963132482463,0.145056144923177,FALSE
"SMASR",1,0,1,"TEAD1_unique",-0.608521536082254,0.753043363711465,FALSE
"SMC3",2,1,1,"TEAD1_unique;TES_unique",-0.0196599026286986,0.936665180557182,FALSE
"SMC4",1,1,0,"TEAD1_unique",0.493665373900354,0.00265844377791457,TRUE
"SMC5",2,0,2,"Shared_TEAD1_dominant;TEAD1_unique",-0.941073588762923,8.30289226366233e-13,TRUE
"SMC6",1,0,1,"TES_unique",1.27301427982666,3.82811531828675e-19,TRUE
"SMCHD1",1,1,0,"TEAD1_unique",-0.290014752841319,0.0319128305155186,TRUE
"SMCO2",1,1,0,"TES_unique",3.59760848076053,9.76397766770509e-24,TRUE
"SMCO4",3,1,2,"Shared_TES_dominant;Shared_equivalent;TEAD1_unique",0.0906687193408057,0.882484885890035,FALSE
"SMG1",1,1,0,"TEAD1_unique",-0.0621198324539727,0.716375265855034,FALSE
"SMG5",1,0,1,"TEAD1_unique",0.248692944907486,0.0788011451987179,FALSE
"SMG6",1,1,0,"Shared_equivalent",0.200013659093605,0.233813894040135,FALSE
"SMG7",1,0,1,"TES_unique",1.82984352352469,1.21822810410266e-46,TRUE
"SMG9",2,2,0,"Shared_TEAD1_dominant;TEAD1_unique",-0.464457993697498,0.00210960870983012,TRUE
"SMIM10",1,0,1,"TEAD1_unique",-3.10769523670647,9.51778940216897e-12,TRUE
"SMIM13",1,0,1,"TEAD1_unique",-0.459610772726996,0.00430136071468754,TRUE
"SMIM14-DT",1,0,1,"TEAD1_unique",-1.22078610361647,0.0187591653950661,TRUE
"SMIM19",2,1,1,"Shared_high;TEAD1_unique",0.840587895692105,0.00270299748396609,TRUE
"SMIM20",2,0,2,"Shared_TES_dominant;TEAD1_unique",0.931711000283263,0.000938619004030007,TRUE
"SMIM23",2,0,2,"Shared_equivalent;TEAD1_unique",2.13747408504122,0.00559577813763696,TRUE
"SMIM27",1,1,0,"TEAD1_unique",-0.133090317487908,0.733092062759432,FALSE
"SMIM3",1,1,0,"TEAD1_unique",-2.60471774895378,2.68302004789551e-35,TRUE
"SMIM38",3,1,2,"Shared_high;TEAD1_unique;TES_unique",2.38491826941342,9.38667972281759e-09,TRUE
"SMIM5",1,1,0,"TEAD1_unique",0.348433575330938,0.28444173370402,FALSE
"SMKR1",1,0,1,"TEAD1_unique",0.00174975233791086,0.997904058940814,FALSE
"SMLR1",2,0,2,"Shared_TES_dominant;TES_unique",-1.62374037993962,3.62293853498479e-05,TRUE
"SMNDC1",2,1,1,"Shared_TEAD1_dominant;TEAD1_unique",0.266319338177206,0.176732015264006,FALSE
"SMOX",3,0,3,"Shared_TES_dominant;Shared_equivalent;TEAD1_unique",0.263279427412594,0.157235516492735,FALSE
"SMPDL3A",2,0,2,"Shared_TES_dominant;TES_unique",-2.07091276619665,3.5113814001655e-14,TRUE
"SMS",3,0,3,"Shared_TEAD1_dominant;Shared_equivalent;Shared_high",2.08431083069867,7.19796144669438e-38,TRUE
"SMTN",1,0,1,"TEAD1_unique",0.833479863265261,1.19416313603167e-06,TRUE
"SMU1",1,0,1,"TES_unique",-0.00450538096954707,0.984404647447427,FALSE
"SMURF1",3,2,1,"Shared_high;TEAD1_unique;TES_unique",-0.54015201011854,2.33560318912519e-05,TRUE
"SMURF2",3,0,3,"Shared_high;TEAD1_unique;TES_unique",-0.076460628230933,0.68035434135236,FALSE
"SMYD2",3,0,3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",0.131619561110785,0.560121501055686,FALSE
"SMYD3",4,1,3,"Shared_TEAD1_dominant;Shared_equivalent;TEAD1_unique;TES_unique",0.238136990799311,0.23084164332928,FALSE
"SMYD3-AS1",2,1,1,"Shared_TES_dominant;TEAD1_unique",0.429323837522006,0.263471185056447,FALSE
"SMYD5",1,1,0,"Shared_high",0.283623501234353,0.159391002822541,FALSE
"SNAI1",1,0,1,"TEAD1_unique",0.357899277744907,0.543578593240153,FALSE
"SNAI2",2,1,1,"TEAD1_unique;TES_unique",-0.822138522464535,0.00130104960047044,TRUE
"SNAP23",1,0,1,"TEAD1_unique",0.757209319778352,3.52542475986513e-05,TRUE
"SNAP25",3,2,1,"Shared_TES_dominant;TEAD1_unique;TES_unique",0.00924911351366862,0.977393386892207,FALSE
"SNAP25-AS1",4,1,3,"Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique",0.0154414930420769,0.989042794325905,FALSE
"SNAPC3",1,0,1,"TES_unique",0.378112539065323,0.0173458346029781,TRUE
"SNCA",1,0,1,"TEAD1_unique",0.477986365814936,0.796358045379189,FALSE
"SND1",3,1,2,"Shared_high;TEAD1_unique;TES_unique",-0.685052242536688,1.68089310993495e-08,TRUE
"SND1-DT",1,0,1,"TEAD1_unique",-0.256916169109893,0.795780181711725,FALSE
"SNHG17",1,1,0,"TEAD1_unique",-0.329799572806762,0.0298120461977376,TRUE
"SNHG26",3,1,2,"Shared_high;TEAD1_unique;TES_unique",0.98992513194425,9.05425829108954e-06,TRUE
"SNHG29",1,1,0,"TEAD1_unique",-0.929122462187624,9.3676538156071e-10,TRUE
"SNHG33",1,0,1,"TES_unique",-1.95341914259642,5.89824886966097e-13,TRUE
"SNIP1",1,0,1,"TEAD1_unique",1.00663069250013,2.52690172590586e-14,TRUE
"SNORA14A",1,0,1,"TES_unique",0.471971083014835,0.694651619956987,FALSE
"SNORA1B",2,1,1,"Shared_high;TES_unique",-1.07364306417037,0.354108635950902,FALSE
"SNORA3B",1,0,1,"TEAD1_unique",-0.0472390820492122,0.968978982815023,FALSE
"SNORA70E",2,0,2,"Shared_TEAD1_dominant;TES_unique",-0.0707651459447544,0.976723794640959,FALSE
"SNORA73B",1,1,0,"Shared_TEAD1_dominant",0.324848367602982,0.129063781456109,FALSE
"SNORA80A",1,0,1,"TEAD1_unique",0.0328098266086384,0.968930509914206,FALSE
"SNORC",1,1,0,"TEAD1_unique",0.624187266490844,0.0068770369967097,TRUE
"SNORD56B",2,0,2,"Shared_TEAD1_dominant;TES_unique",-0.978855463015544,0.169436248465357,FALSE
"SNORD96B",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",0.974874979569406,0.156610661076442,FALSE
"SNRNP35",1,1,0,"TEAD1_unique",0.0057523791438442,0.987363838721264,FALSE
"SNRNP48",1,0,1,"TEAD1_unique",-0.450026833459939,0.0295638423614018,TRUE
"SNRPE",3,0,3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",0.429373424629443,0.125793085906841,FALSE
"SNRPF-DT",1,0,1,"Shared_equivalent",1.34401802355328,0.461565917011697,FALSE
"SNRPG",1,1,0,"TEAD1_unique",-1.04869438330985,3.74630773998357e-05,TRUE
"SNTB1",2,0,2,"TEAD1_unique;TES_unique",-1.95209714283878,7.4098133859516e-11,TRUE
"SNTB2",2,2,0,"TEAD1_unique;TES_unique",-0.531412629868399,4.01179505336345e-05,TRUE
"SNTG2",1,0,1,"TEAD1_unique",1.87883541391871,1.72333068143615e-05,TRUE
"SNX13",2,0,2,"TEAD1_unique;TES_unique",-0.574784828168,6.91086858023715e-05,TRUE
"SNX14",1,0,1,"TES_unique",-0.521774022011453,0.00474209219387961,TRUE
"SNX16",1,0,1,"TES_unique",0.944718320167498,1.49497018209358e-07,TRUE
"SNX18",1,1,0,"Shared_equivalent",-1.20230728149559,8.75575588957447e-22,TRUE
"SNX19",2,0,2,"Shared_equivalent;TEAD1_unique",0.447982195191699,0.000230978850695001,TRUE
"SNX24",1,1,0,"TEAD1_unique",-1.00235101653149,2.59876938575741e-06,TRUE
"SNX25",2,0,2,"Shared_TEAD1_dominant;TEAD1_unique",0.192710710989374,0.314139815849019,FALSE
"SNX29",1,0,1,"TEAD1_unique",0.285989516191403,0.100461866611475,FALSE
"SNX3",1,1,0,"TEAD1_unique",0.573936764732478,0.0100264704483943,TRUE
"SNX30",2,0,2,"TEAD1_unique;TES_unique",-0.0657593339364766,0.721583428449664,FALSE
"SNX5",1,1,0,"TES_unique",-0.624267443385938,9.57074314666431e-06,TRUE
"SNX6",1,0,1,"TEAD1_unique",0.158641267348667,0.52288800799926,FALSE
"SNX7",1,0,1,"TES_unique",-1.72491996701066,5.19459412253799e-20,TRUE
"SNX8",1,1,0,"TES_unique",0.632137821181425,8.36985015287449e-06,TRUE
"SNX9",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",-1.08877662736366,4.42897648160623e-15,TRUE
"SOBP",1,0,1,"TEAD1_unique",-0.415021511637404,0.0479580505440019,TRUE
"SOCS2",1,0,1,"Shared_TES_dominant",0.116574079612545,0.676838488022831,FALSE
"SOCS2-AS1",1,0,1,"TEAD1_unique",0.607182645574414,0.002913704572729,TRUE
"SOCS3",1,1,0,"TEAD1_unique",-0.741626168324239,3.33996171711712e-06,TRUE
"SOCS3-DT",1,1,0,"TEAD1_unique",0.221530212165843,0.825074073212392,FALSE
"SOCS5",1,0,1,"TES_unique",-1.66725117076969,3.56069515299076e-40,TRUE
"SOD2",1,0,1,"TES_unique",-1.17574716281745,7.49755101068875e-21,TRUE
"SOD3",4,0,4,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique;TES_unique",0.280792300087247,0.566165948440026,FALSE
"SOHLH2",2,0,2,"Shared_TES_dominant;TES_unique",-1.42333518483289,0.101747640984216,FALSE
"SORBS1",5,3,2,"Shared_TEAD1_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique",-1.59959498813294,6.93438770274479e-34,TRUE
"SORBS2",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",-1.65178292648451,1.80733266676612e-26,TRUE
"SORBS3",1,1,0,"TEAD1_unique",0.151962350369875,0.496857683091027,FALSE
"SORD",1,0,1,"Shared_TEAD1_dominant",0.291016196644863,0.206425475607798,FALSE
"SORD2P",1,0,1,"TEAD1_unique",0.84226886204249,0.032713084545738,TRUE
"SORL1",2,2,0,"TEAD1_unique;TES_unique",-2.95239903492511,2.85094774693956e-92,TRUE
"SORL1-AS1",2,0,2,"Shared_equivalent;TEAD1_unique",-0.515235167025078,0.792177044082686,FALSE
"SORT1",1,1,0,"TEAD1_unique",-0.217364167919718,0.128974232979353,FALSE
"SOS1",3,1,2,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",0.630177024359602,2.71310991112897e-06,TRUE
"SOST",3,1,2,"Shared_equivalent;TEAD1_unique;TES_unique",8.51170925907445,9.15997188182843e-17,TRUE
"SOSTDC1",1,0,1,"TEAD1_unique",0.290289915490268,0.908999788284866,FALSE
"SOWAHB",2,0,2,"Shared_TES_dominant;TES_unique",1.68888412210921,0.459004857995447,FALSE
"SOWAHC",1,0,1,"Shared_TEAD1_dominant",-0.199750724238085,0.484472739327798,FALSE
"SOWAHD",1,0,1,"TEAD1_unique",1.34751402233384,0.0359380734173811,TRUE
"SOX13",1,1,0,"TEAD1_unique",1.01928962099914,3.2363934671076e-17,TRUE
"SOX2-OT",5,3,2,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;TEAD1_unique;TES_unique",-0.600576114232665,0.000217718414242159,TRUE
"SOX21-AS1",1,1,0,"TEAD1_unique",-0.621239342212577,2.10440656376131e-05,TRUE
"SOX3",1,0,1,"TES_unique",4.26193428228506,1.56108108188622e-61,TRUE
"SOX30",1,0,1,"TES_unique",-1.7303447863833,0.00321707075137257,TRUE
"SOX4",2,1,1,"Shared_TES_dominant;TES_unique",1.27202209278729,2.7448319412305e-26,TRUE
"SOX5",5,1,4,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique",-0.644566964996708,5.17074868207424e-06,TRUE
"SOX5-AS1",2,1,1,"Shared_TEAD1_dominant;TES_unique",-1.13948034848054,3.03151721532101e-06,TRUE
"SOX6",3,2,1,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",-1.73371979607766,8.57693778876932e-21,TRUE
"SOX9",1,0,1,"TES_unique",-0.859477098015734,8.90218786347801e-12,TRUE
"SOX9-AS1",2,0,2,"Shared_TEAD1_dominant;TES_unique",-0.23422662298152,0.298056323015097,FALSE
"SP1",1,1,0,"TEAD1_unique",-0.399699014370221,0.00245000311926609,TRUE
"SP100",1,0,1,"TES_unique",0.242162223011403,0.0999033856095791,FALSE
"SP2",1,0,1,"Shared_high",0.0504729788533202,0.81657977361472,FALSE
"SP3",1,1,0,"Shared_TES_dominant",-0.103343540527801,0.576102569410994,FALSE
"SP6",1,0,1,"TEAD1_unique",-0.13853264703779,0.878731822541271,FALSE
"SP7",1,0,1,"TEAD1_unique",-1.15830608596452,0.516782730736961,FALSE
"SP9",1,1,0,"TES_unique",-0.507381959220577,0.421556818232688,FALSE
"SPAAR",2,1,1,"Shared_high;TEAD1_unique",-1.7406237387263,1.27137490357254e-11,TRUE
"SPAG1",2,1,1,"Shared_TES_dominant;TEAD1_unique",-0.501280162213108,0.00575747244604083,TRUE
"SPAG16",1,0,1,"TES_unique",-1.32728389718736,9.9190692408199e-13,TRUE
"SPAG17",5,0,5,"Shared_TEAD1_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique",-3.29988037080116,3.70855278118979e-108,TRUE
"SPAG7",1,1,0,"TEAD1_unique",0.40976320990981,0.114392953249902,FALSE
"SPAG9",2,2,0,"TEAD1_unique;TES_unique",-0.180353063907323,0.232498928059082,FALSE
"SPANXA2-OT1",1,0,1,"TEAD1_unique",0.101273609675605,0.834047992345295,FALSE
"SPANXC",1,0,1,"Shared_equivalent",1.8244602015105,0.302564419708686,FALSE
"SPARC",2,1,1,"TEAD1_unique;TES_unique",-0.633406609685929,0.000614262658467121,TRUE
"SPARCL1",2,1,1,"Shared_TES_dominant;TES_unique",5.29555818816214,4.1602810000903e-113,TRUE
"SPART",2,1,1,"TEAD1_unique;TES_unique",-0.89405395177728,5.96618003810681e-08,TRUE
"SPART-AS1",1,0,1,"TEAD1_unique",0.616571186286476,0.145805421341215,FALSE
"SPATA13",2,0,2,"TEAD1_unique",-0.844761610442553,8.11811289721088e-08,TRUE
"SPATA16",2,0,2,"Shared_equivalent;TES_unique",0.113443690528402,0.936968892772312,FALSE
"SPATA24",1,1,0,"TEAD1_unique",0.188072568722384,0.525318092542816,FALSE
"SPATA31E1",1,0,1,"Shared_TEAD1_dominant",-0.677225241904795,0.613009718212257,FALSE
"SPATA31G1",1,1,0,"TES_unique",0.550880507422023,0.141896594391809,FALSE
"SPATA31H1",1,0,1,"TEAD1_unique",0.213865726892266,0.562586526052789,FALSE
"SPATA6",1,0,1,"Shared_high",-0.809998723674814,2.30197661478284e-06,TRUE
"SPATS2L",5,2,3,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;TEAD1_unique;TES_unique",0.0144799253249818,0.946017612527238,FALSE
"SPC24",1,0,1,"TEAD1_unique",-3.36414488187744,9.41809662074762e-76,TRUE
"SPC25",1,0,1,"Shared_TEAD1_dominant",-3.41676284092777,8.90931410494168e-21,TRUE
"SPCS3",1,1,0,"TES_unique",-0.507061931261151,0.000589138901203321,TRUE
"SPDEF",1,0,1,"TES_unique",-0.108771793118338,0.933751560857961,FALSE
"SPDL1",2,0,2,"TEAD1_unique;TES_unique",-1.49755916607554,2.82980943731917e-12,TRUE
"SPDYE10",1,1,0,"TEAD1_unique",-0.422653567581073,0.311364029230762,FALSE
"SPECC1",5,3,2,"Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique",-1.4140343810421,1.34670851566518e-31,TRUE
"SPECC1L",1,0,1,"Shared_TEAD1_dominant",-0.728700729377584,7.08497524125488e-06,TRUE
"SPECC1L-ADORA2A",1,0,1,"TEAD1_unique",-1.13364345020632,0.448036193657287,FALSE
"SPEF2",2,0,2,"TEAD1_unique;TES_unique",0.940763159444462,9.57724972814232e-07,TRUE
"SPEN",1,1,0,"TEAD1_unique",-0.739275182858568,2.08250121747252e-08,TRUE
"SPHK1",1,0,1,"TEAD1_unique",0.903920399048113,6.0136090283747e-08,TRUE
"SPIDR",4,2,2,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique;TES_unique",-0.409532554835262,0.00260716306636959,TRUE
"SPIN1",1,0,1,"TEAD1_unique",-0.477802145896237,0.000332704072759526,TRUE
"SPIN3",2,1,1,"TEAD1_unique;TES_unique",0.0284993529580262,0.91476170014776,FALSE
"SPIN4",1,1,0,"TES_unique",-2.61537948171762,4.86146316061852e-36,TRUE
"SPINK2",2,0,2,"Shared_TES_dominant;TES_unique",4.3722332244481,0.0134247162129357,TRUE
"SPINT2",1,0,1,"TEAD1_unique",0.914940375682286,0.614929468068336,FALSE
"SPIRE1",1,0,1,"TEAD1_unique",-0.00866879634226493,0.969409570185881,FALSE
"SPMIP2",3,0,3,"Shared_TEAD1_dominant;Shared_equivalent;TEAD1_unique",0.480644617617116,0.673158743347166,FALSE
"SPMIP8",1,1,0,"TEAD1_unique",1.75411125111966,0.134333117397545,FALSE
"SPNS3",1,0,1,"TEAD1_unique",0.872335657134179,0.512327656253394,FALSE
"SPOCD1",1,0,1,"TEAD1_unique",1.71061555626757,8.84854798838571e-17,TRUE
"SPOCK1",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",-0.184895911392441,0.271958292382827,FALSE
"SPOCK2",2,0,2,"TEAD1_unique;TES_unique",1.32739520963629,2.06640273974142e-08,TRUE
"SPOP",1,1,0,"TES_unique",0.113699652547576,0.607605353129184,FALSE
"SPP1",2,2,0,"TEAD1_unique;TES_unique",2.33671177019467,5.91191793082455e-08,TRUE
"SPPL3",1,0,1,"Shared_high",0.550060314181806,6.46896891619778e-05,TRUE
"SPRED1",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",-1.45208170178637,1.91622551915107e-31,TRUE
"SPRED2",2,2,0,"TEAD1_unique;TES_unique",0.291451490541934,0.0571240844726323,FALSE
"SPRTN",1,1,0,"TEAD1_unique",0.418609492450249,0.019869022172604,TRUE
"SPRY1",2,0,2,"Shared_high;TES_unique",-0.12638283631226,0.644083044520414,FALSE
"SPRY4",1,1,0,"TEAD1_unique",2.40423791327406,1.5990572916838e-73,TRUE
"SPRY4-AS1",1,1,0,"TEAD1_unique",0.906516393968403,0.0138546724211787,TRUE
"SPSB1",1,0,1,"TEAD1_unique",1.69619512086202,4.55229541560113e-32,TRUE
"SPTAN1",1,1,0,"TEAD1_unique",-0.787996811718796,5.3164500625257e-11,TRUE
"SPTB",1,0,1,"TEAD1_unique",0.72427134183429,0.066718625701291,FALSE
