"gene_name","peak_id","category","location","distance","tes_signal","tead1_signal","baseMean","log2FoldChange","padj"
"ADAMTSL1","TEAD1_20137","TEAD1_unique","Promoter",0,1.24258907445367,3.47601366716287,1694.14119238008,-4.24994949902985,6.19452497938647e-211
"ADAMTSL1","TES_19096","TES_unique","Proximal_Enhancer",5044,1.25659009033279,0.267584921678907,1694.14119238008,-4.24994949902985,6.19452497938647e-211
"ADAMTSL3","TEAD1_6776","TEAD1_unique","Distal_Enhancer",38498,0.341355611877746,14.1755691304987,8.1837924261521,0.473583156990641,0.65089619288637
"ADAMTSL4","TEAD1_1139","TEAD1_unique","Promoter",2815,9.79067828173333,37.359460978764,224.270161123527,0.463856842184838,0.0438964025630613
"ADAR","TEAD1_1173","TEAD1_unique","Promoter",0,2.06655431448876,3.11364256170419,15174.1532152932,-0.585556160741456,5.77936690628447e-07
"ADARB1","TEAD1_12116","TEAD1_unique","Promoter",320,0.738083000543953,2.25554302574303,1308.95910899944,-0.898610484898247,5.4850606491291e-12
"ADARB2","TEAD1_1966","TEAD1_unique","Distal_Enhancer",-49381,0.188558922346794,1.2957094022722,1.92539257995451,2.93661371829032,0.138327837142769
"ADAT2","TES_15760","Shared_high","Distal_Enhancer",30622,7.37435779309808,9.78049416992909,147.042461889039,-0.201233703917559,0.486360108895413
"ADAT2","TEAD1_17499","TEAD1_unique","Distal_Enhancer",35710,0.705568335432973,3.41904824250378,147.042461889039,-0.201233703917559,0.486360108895413
"ADAT2","TES_15759","TES_unique","Distal_Enhancer",32345,4.23421831552495,1.88417148963303,147.042461889039,-0.201233703917559,0.486360108895413
"ADCY10","TEAD1_1272","TEAD1_unique","Distal_Enhancer",28186,0.689152760006357,6.67422431864237,48.1048792987291,0.139346184257767,0.761877067058376
"ADCY10","TES_1023","TES_unique","Distal_Enhancer",26188,1.17344177262051,0.582163187618956,48.1048792987291,0.139346184257767,0.761877067058376
"ADCY5","TEAD1_13148","TEAD1_unique","Distal_Enhancer",13406,3.40764339951845,3.7930267134875,91.538315916393,-0.0979428745001097,0.778678317780463
"ADCY7","TES_5772","Shared_equivalent","Promoter",-2069,1.7332891564899,1.81518930170271,324.806732698158,-0.000162885351942247,0.999680046803143
"ADCY9","TES_5715","TES_unique","Promoter",0,4.73344792454239,0.585738624473725,784.208826214324,0.192727621393013,0.296709985121199
"ADD1","TES_11530","Shared_TEAD1_dominant","Proximal_Enhancer",-5015,2.63373037221886,7.00609708627065,3943.96980996741,0.102679634739894,0.515164067592002
"ADD2","TEAD1_9929","TEAD1_unique","Proximal_Enhancer",-9617,1.27142483378634,3.48454545544989,1643.75374420328,-0.84828840014469,2.76697041368249e-10
"ADD3","TEAD1_2882","TEAD1_unique","Proximal_Enhancer",-8470,0.402531608541807,6.84369764999107,1056.75787521785,0.376683187498459,0.0293226302766121
"ADD3","TES_2518","TES_unique","Promoter",0,0.819656536633941,0,1056.75787521785,0.376683187498459,0.0293226302766121
"ADGRA2","TEAD1_19092","TEAD1_unique","Promoter",-2488,0.160404225619185,0.968211038008569,104.982770728541,-1.23749894920466,1.16471934281174e-07
"ADGRA3","TEAD1_14006","TEAD1_unique","Promoter",-921,1.07683071296007,6.13624395266476,815.011668975337,0.480019874811517,0.000625979449347818
"ADGRA3","TES_11653","TES_unique","Promoter",-2536,1.28805634172426,1.42936222296622,815.011668975337,0.480019874811517,0.000625979449347818
"ADGRF3","TEAD1_9419","TEAD1_unique","Proximal_Enhancer",-8606,0.402908278980117,1.38585914111589,27.3554942056036,0.321527302406829,0.601626313205668
"ADGRF5","TEAD1_16816","TEAD1_unique","Distal_Enhancer",-10819,0.663802789877623,1.50015913757504,2.18956735864125,-0.480169851202503,0.805312861466639
"ADGRF5","TES_14851","TES_unique","Promoter",1570,1.01493262383087,0.0256430090001199,2.18956735864125,-0.480169851202503,0.805312861466639
"ADGRG1","TEAD1_7205","TEAD1_unique","Promoter",0,6.72711592562058,15.8853293702254,3376.34740424516,-0.0127113106858345,0.956386277059954
"ADGRG2","TEAD1_21167","TEAD1_unique","Distal_Enhancer",15890,0.422729368425882,6.47561496970723,69.4450330937984,0.291494666285795,0.42700396680989
"ADGRG4","TEAD1_21603","TEAD1_unique","Distal_Enhancer",47617,0.310593090376163,7.23616968474146,5.57585141341463,1.74329002943178,0.105013280472339
"ADGRG5","TEAD1_7204","TEAD1_unique","Distal_Enhancer",16451,2.96256101460545,9.24272425043071,5.14921161542983,2.27970973348389,0.0551327366650216
"ADGRG6","TES_15739","Shared_TEAD1_dominant","Promoter",104,1.03467042364886,1.41806057847727,24.9462996560856,-0.697627752321363,0.191353997130712
"ADGRG6","TES_15740","Shared_TES_dominant","Proximal_Enhancer",3760,1.65390339057253,0.917286563551787,24.9462996560856,-0.697627752321363,0.191353997130712
"ADGRG6","TEAD1_17489","TEAD1_unique","Proximal_Enhancer",-3297,0.625726473587815,1.21293113963721,24.9462996560856,-0.697627752321363,0.191353997130712
"ADGRG6","TES_15738","TES_unique","Proximal_Enhancer",5554,1.61052261663967,0.430158480164038,24.9462996560856,-0.697627752321363,0.191353997130712
"ADGRL3","TEAD1_14275","TEAD1_unique","Distal_Enhancer",14709,0.782493811609253,1.75531044848382,41.0307798370981,2.09608615100489,1.52132940188728e-08
"ADGRL3","TES_11983","TES_unique","Distal_Enhancer",-14934,3.71555354160333,0.528478781132328,41.0307798370981,2.09608615100489,1.52132940188728e-08
"ADGRL4","TES_415","Shared_TES_dominant","Promoter",606,5.32824909274839,2.46801026068618,3.98166618860657,-0.802059937892671,0.52893327476496
"ADGRV1","TES_13586","Shared_TEAD1_dominant","Distal_Enhancer",-10257,4.55446674011072,6.08968420121854,1530.52078301163,-0.757352833616446,3.58020003854536e-07
"ADGRV1","TES_13590","Shared_TES_dominant","Promoter",1327,7.33116814934918,4.44105643836605,1530.52078301163,-0.757352833616446,3.58020003854536e-07
"ADGRV1","TEAD1_15566","TEAD1_unique","Promoter",1746,1.97781440822404,2.3046446940318,1530.52078301163,-0.757352833616446,3.58020003854536e-07
"ADGRV1","TES_13594","TES_unique","Proximal_Enhancer",4225,1.96622259939824,0.576908292835706,1530.52078301163,-0.757352833616446,3.58020003854536e-07
"ADHFE1","TEAD1_19301","TEAD1_unique","Proximal_Enhancer",6834,5.33674440329725,5.13045014775161,16.833386762358,0.0801423500139206,0.920096824017208
"ADIPOR2","TES_3458","TES_unique","Promoter",-44,3.05821410884028,1.96860614082088,1200.80667065576,0.160485985471085,0.386815611821052
"ADISSP","TEAD1_11294","TEAD1_unique","Promoter",-2041,11.3182682263749,7.68298634450521,232.711811447274,-0.482068652530867,0.0382961114004452
"ADK","TES_2250","Shared_TEAD1_dominant","Distal_Enhancer",13358,3.09828419237498,8.13506766971005,624.43874091519,0.796030808649663,3.10761176224707e-05
"ADK","TEAD1_2597","TEAD1_unique","Distal_Enhancer",-20384,0.724668631842445,2.08677719199592,624.43874091519,0.796030808649663,3.10761176224707e-05
"ADK","TES_2251","TES_unique","Distal_Enhancer",25543,5.54075023560297,1.87886384881678,624.43874091519,0.796030808649663,3.10761176224707e-05
"ADO","TEAD1_2467","TEAD1_unique","Promoter",-8,2.18333644981499,4.66742952163513,809.595876578899,0.058040723665687,0.821288069224482
"ADO","TES_2174","TES_unique","Distal_Enhancer",-34261,1.76506626741453,0.728191765871915,809.595876578899,0.058040723665687,0.821288069224482
"ADORA1","TEAD1_1505","TEAD1_unique","Proximal_Enhancer",-5724,1.72471150099856,4.76441607422799,50.7240907497634,0.715212761279746,0.0439363516062861
"ADORA2B","TES_6115","Shared_TES_dominant","Distal_Enhancer",16391,7.07738598187764,4.78969821527173,1166.24371494657,0.488191311942412,0.00183630846922592
"ADORA2B","TES_6114","Shared_high","Distal_Enhancer",13832,5.78947935803937,6.79126400610647,1166.24371494657,0.488191311942412,0.00183630846922592
"ADPGK","TES_5546","Shared_high","Promoter",70,7.17899133810984,15.2156376076796,1069.99381176026,0.0224763950361053,0.929776166634084
"ADPGK","TEAD1_6684","TEAD1_unique","Proximal_Enhancer",6017,1.78938704337447,1.5010902206294,1069.99381176026,0.0224763950361053,0.929776166634084
"ADPRHL1","TEAD1_5559","TEAD1_unique","Distal_Enhancer",11712,0.826055004360129,2.10007032355821,80.3451733374538,3.09500189737735,2.82282716166442e-23
"ADRA1B","TES_14309","Shared_high","Distal_Enhancer",-10511,23.8881406736682,24.624281763379,207.977862964296,0.855165271862567,2.08498136647889e-05
"ADRA1B","TEAD1_16137","TEAD1_unique","Proximal_Enhancer",-3254,2.77460341325242,6.89400697420874,207.977862964296,0.855165271862567,2.08498136647889e-05
"ADRA1B","TES_14308","TES_unique","Distal_Enhancer",-14677,3.48866424602063,1.97767333308263,207.977862964296,0.855165271862567,2.08498136647889e-05
"ADRA1D","TES_9197","Shared_high","Proximal_Enhancer",-3484,18.2286742896322,30.5939222583334,743.338753476905,1.7235673017095,2.71067833002136e-33
"ADRA1D","TES_9198","TES_unique","Distal_Enhancer",-41131,1.21132509724623,0.00559538344339449,743.338753476905,1.7235673017095,2.71067833002136e-33
"ADRB1","TEAD1_2923","TEAD1_unique","Distal_Enhancer",-16862,0.305908644500854,2.58138282085533,20.4712441263507,5.11409786033243,1.22533559962528e-07
"ADRB1","TES_2564","TES_unique","Distal_Enhancer",27055,1.56392424787794,0.149439779349736,20.4712441263507,5.11409786033243,1.22533559962528e-07
"ADRB2","TES_14203","TES_unique","Distal_Enhancer",-31042,1.85484750247058,0.357202317863003,39.6949454973334,2.9207667959994,7.66114351263883e-12
"ADSS2","TES_1688","TES_unique","Promoter",-214,34.5268483412893,10.5975212348135,454.070344171285,-0.768865955851285,1.14004669992255e-05
"ADTRP","TEAD1_16448","TEAD1_unique","Promoter",-83,1.1976107527553,6.94926655759236,9.66726112787054,-0.71252695861918,0.396540878024684
"ADTRP","TES_14516","TES_unique","Distal_Enhancer",-12008,1.76882371803125,0,9.66726112787054,-0.71252695861918,0.396540878024684
"AEBP2","TES_3534","Shared_TEAD1_dominant","Promoter",-858,2.47060920639988,6.14622942193762,834.271909619937,-0.820244566614359,1.58454629241301e-09
"AEBP2","TEAD1_4306","TEAD1_unique","Promoter",-1137,1.08634592550623,2.9241618070113,834.271909619937,-0.820244566614359,1.58454629241301e-09
"AFAP1","TES_11549","Shared_TEAD1_dominant","Distal_Enhancer",-19937,1.4137294212802,0.671321018851976,1130.49083515241,-1.81009433983789,1.12095039647409e-47
"AFAP1","TES_11546","Shared_equivalent","Proximal_Enhancer",3634,1.29525840920002,0.761114364684518,1130.49083515241,-1.81009433983789,1.12095039647409e-47
"AFAP1","TEAD1_13903","TEAD1_unique","Promoter",-189,1.06204740506847,1.12702147262852,1130.49083515241,-1.81009433983789,1.12095039647409e-47
"AFAP1L1","TEAD1_16021","TEAD1_unique","Proximal_Enhancer",5311,4.21055197985159,6.56147456842627,120.061000315656,-0.465874520923226,0.0678784291723411
"AFAP1L2","TEAD1_2925","TEAD1_unique","Promoter",-1384,0.557291399422338,2.94331295422915,70.727527753165,1.78671909094073,8.41389150222663e-10
"AFDN","TES_16087","TES_unique","Promoter",-147,3.65003899787659,1.84843261220139,6248.55426892884,2.14031690053807,7.74797166535743e-81
"AFF1","TES_12134","TES_unique","Distal_Enhancer",11386,2.70260613424736,2.09770227268658,2155.83898302347,0.970876690439569,9.50932333359329e-14
"AFF3","TEAD1_10076","TEAD1_unique","Proximal_Enhancer",-8819,0.229866927489638,3.24058247109254,130.628181729161,-1.14741213160801,1.6178248125026e-07
"AFF3","TES_7933","TES_unique","Distal_Enhancer",-28676,0.993392368007188,0.449057837879216,130.628181729161,-1.14741213160801,1.6178248125026e-07
"AFG1L","TES_15269","Shared_TES_dominant","Promoter",-2277,3.04554502650178,0.901839740400355,231.108990963313,0.464083424712353,0.0126473514877003
"AFG1L","TES_15265","TES_unique","Promoter",1174,1.33851290095782,0.25748587136573,231.108990963313,0.464083424712353,0.0126473514877003
"AFG3L2","TES_6614","Shared_equivalent","Proximal_Enhancer",3456,4.60257213026564,5.39639007451007,827.23646026979,0.400653251804357,0.00966148146740076
"AFP","TEAD1_14298","TEAD1_unique","Promoter",0,1.28819801578236,3.34244004955438,7.37390938124895,-2.77102616099374,0.00410228175155566
"AGA","TES_12654","TES_unique","Promoter",18,4.54317229922916,2.5656140217609,143.797130773734,-2.08805752616634,1.32150716604404e-15
"AGA-DT","TES_12655","Shared_TEAD1_dominant","Distal_Enhancer",39760,1.89480088991896,3.62653135410463,5.46205017618311,-0.282228762764952,0.834088847970192
"AGAP1","TEAD1_11208","TEAD1_unique","Promoter",0,2.47545010521298,2.95799309230986,1137.34861914065,-0.799960388230785,3.94061606357805e-08
"AGAP1","TES_9135","TES_unique","Distal_Enhancer",-34897,3.18977821943087,2.95680922881151,1137.34861914065,-0.799960388230785,3.94061606357805e-08
"AGAP3","TEAD1_18825","TEAD1_unique","Promoter",-1014,2.11837635795927,5.50635162223884,2169.495036968,-0.0409547789337839,0.843336050842383
"AGBL1","TES_5615","Shared_TES_dominant","Distal_Enhancer",-22296,10.9364820553008,14.8957815588088,5.51014166371691,2.65453025914755,0.0212334488094066
"AGBL1","TES_5616","TES_unique","Distal_Enhancer",46046,11.1937212760388,4.5149470463217,5.51014166371691,2.65453025914755,0.0212334488094066
"AGFG1","TES_9038","TES_unique","Proximal_Enhancer",-4569,2.58582015341847,1.36635619439656,2263.49088659269,-0.316674167331506,0.0222543796107036
"AGGF1","TES_13408","TES_unique","Distal_Enhancer",-12983,0.804745946014137,0.337443351745605,252.154685642038,-1.04858646949692,1.26284454188479e-09
"AGK","TEAD1_18768","TEAD1_unique","Promoter",0,2.18185444093413,2.53166593377161,1405.43152075544,0.497453633781634,0.000142435945403382
"AGK","TES_17410","TES_unique","Proximal_Enhancer",3197,2.41873641314218,0.142761862479182,1405.43152075544,0.497453633781634,0.000142435945403382
"AGL","TES_667","Shared_TES_dominant","Proximal_Enhancer",-6196,4.72598437549543,1.09126633016454,1033.28771163516,0.441233329434257,0.00281774141991318
"AGL","TES_668","TES_unique","Proximal_Enhancer",-4759,4.41539336972313,0.817713083401663,1033.28771163516,0.441233329434257,0.00281774141991318
"AGO2","TEAD1_19942","TEAD1_unique","Proximal_Enhancer",5560,0.63165144891624,2.2390718490404,3551.85846273432,-0.325198027142468,0.0155917377058155
"AGO3","TES_124","TES_unique","Proximal_Enhancer",4754,3.71082166081284,2.41974562929388,2025.88095163826,0.229057747128451,0.139740500629825
"AGPAT1","TEAD1_16683","TEAD1_unique","Promoter",0,17.764941079993,31.7897941589355,309.866844975774,0.591752301922863,0.000841448737005068
"AGPAT4","TEAD1_17714","TEAD1_unique","Promoter",0,2.83703171397433,3.5151561708362,1811.04391569778,0.0953412908181856,0.606521055284869
"AGPAT4","TES_16029","TES_unique","Promoter",-2172,1.72629587498366,1.40225167075793,1811.04391569778,0.0953412908181856,0.606521055284869
"AGPAT5","TEAD1_18888","TEAD1_unique","Proximal_Enhancer",4961,0.545237550681288,1.83889042529644,2821.50279490381,2.08134772944861,6.84589321491438e-52
"AGPS","TES_8542","Shared_high","Proximal_Enhancer",4290,11.8728433414742,13.7352779220652,2133.29761109506,-1.85829404216926,3.21909942781431e-47
"AGPS","TES_8545","TES_unique","Distal_Enhancer",-29753,1.43757880630057,0,2133.29761109506,-1.85829404216926,3.21909942781431e-47
"AGR2","TES_16183","Shared_TEAD1_dominant","Proximal_Enhancer",-6433,2.27036999075452,1.63116259049645,13.7271567793599,2.3354006519387,0.000603451352310477
"AGR2","TES_16184","TES_unique","Proximal_Enhancer",-8329,6.29528145777072,2.9996122356321,13.7271567793599,2.3354006519387,0.000603451352310477
"AGR3","TES_16186","TES_unique","Promoter",-49,1.14284952527337,0.154847139786733,3.79764283921116,1.92364015864746,0.205596123112826
"AGTPBP1","TES_19354","Shared_equivalent","Promoter",-424,1.06452342898218,1.42164145425244,541.383339307928,-0.64036680402082,2.89202450157085e-05
"AGTPBP1","TEAD1_20507","TEAD1_unique","Promoter",919,0.251256570848095,2.85236580357995,541.383339307928,-0.64036680402082,2.89202450157085e-05
"AGTR1","TES_10830","TES_unique","Distal_Enhancer",-49487,1.69467920308105,0.0872510361174742,3.29610199539843,-0.155236965260469,0.935284822494449
"AHCY","TEAD1_11562","TEAD1_unique","Promoter",0,3.83907028538498,6.53211794067268,532.389983782087,-0.435519761571667,0.00926613167427795
"AHCYL1","TEAD1_949","TEAD1_unique","Proximal_Enhancer",4563,0.242257391232966,3.79081323473155,2385.57831763985,-0.26580492288809,0.117993628469758
"AHCYL1","TES_728","TES_unique","Proximal_Enhancer",-4686,4.34714109553479,1.83988131739021,2385.57831763985,-0.26580492288809,0.117993628469758
"AHCYL2","TES_17234","Shared_TES_dominant","Promoter",1660,3.6325444032386,3.24737730194472,1804.21821222083,1.01392917624472,4.47870177303243e-15
"AHDC1","TEAD1_289","TEAD1_unique","Distal_Enhancer",12779,2.00521602873075,4.33415343566129,1031.33536441543,-1.18301176046592,1.41359244010342e-16
"AHI1","TEAD1_17433","TEAD1_unique","Promoter",2779,0.15768130002347,1.68649845207975,713.986793085276,-1.93993348956422,8.31960133952194e-45
"AHNAK","TEAD1_3457","TEAD1_unique","Promoter",0,2.79592849810918,11.0523715031547,16019.3475120399,-1.41274950543148,4.62087342072988e-21
"AHNAK","TES_2915","TES_unique","Proximal_Enhancer",-4388,11.442533493042,8.26264981947083,16019.3475120399,-1.41274950543148,4.62087342072988e-21
"AHNAK2","TEAD1_6106","TEAD1_unique","Promoter",-2745,4.08500503235266,17.9913865853332,1994.94820373094,-1.05278598412156,3.60069938912014e-12
"AHR","TES_16196","TES_unique","Distal_Enhancer",11828,4.07396097274656,0.172077539396145,22.1458083462917,1.15618730316425,0.020817378849998
"AHRR","TES_12711","Shared_TEAD1_dominant","Proximal_Enhancer",-3163,3.76992562227633,5.44176948288858,20.9668751271422,0.506490170272267,0.375017722143149
"AIF1L","TEAD1_20939","TEAD1_unique","Promoter",300,1.32715619229331,6.59826012586469,2835.10514207091,-2.87952414730563,1.04426471617053e-96
"AIFM2","TEAD1_2524","TEAD1_unique","Promoter",1551,2.09680192352187,2.43503860928488,528.832292395648,-1.21144299309467,6.80947964021391e-17
"AIG1","TEAD1_17496","TEAD1_unique","Distal_Enhancer",22422,0.727877605385548,1.17259627033709,415.168313016815,-1.70813790919073,6.14540516097287e-25
"AIG1","TES_15753","TES_unique","Distal_Enhancer",11787,3.96560732841492,0.342581748167674,415.168313016815,-1.70813790919073,6.14540516097287e-25
"AIM2","TES_968","TES_unique","Distal_Enhancer",-14881,1.71977998224066,0.130800923229429,31.3114207860619,3.01632264104002,5.34948989449301e-10
"AJAP1","TEAD1_28","TEAD1_unique","Proximal_Enhancer",-3869,1.34206083310502,5.86281505369005,24.999315511022,0.153455482885449,0.808476644411575
"AJUBA","TEAD1_5582","TEAD1_unique","Promoter",0,1.64954130660436,8.68543429635568,981.450844544782,-3.30499069168193,2.31864857416459e-125
