"gene_id","gene_symbol","log2FoldChange","padj","tes_bound","tead1_bound","is_significant","regulatory_class"
"ENSG00000219529",NA,0.689073002133232,0.724246220703742,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000231961",NA,0.616859975899273,0.724246220703742,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000258227","CLEC5A",0.393769949332368,0.724250891663847,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000228317","FKTN-AS1",0.346779918361927,0.724250891663847,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000232953",NA,0.566506283535231,0.724266667890017,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000207493","SNORA46",-0.309528914579446,0.724266667890017,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000136279","DBNL",0.0642541471072375,0.724327759618689,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000168928","CTRB2",0.819504735771017,0.724327759618689,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253200",NA,0.238206335060954,0.724409321502692,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235478","LINC01664",0.4240578324768,0.724424682666684,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000242020","RN7SL68P",-0.255322116921902,0.72442868387689,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000239557","PPP2R5CP",0.393819225087636,0.724488259854201,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000212392",NA,0.640980399516864,0.724488259854201,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000280186",NA,0.695173085312642,0.724587343048388,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000068079","IFI35",-0.0782163760263579,0.724602693519898,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000277270","LOC105372703",0.10342666589082,0.724747173596048,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000240083","RPS3AP22",-0.361856696701558,0.724992054830945,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000180581",NA,-0.272784185103268,0.725069432245405,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000219200","RNASEK",-0.151987849248629,0.725069432245405,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000128789","PSMG2",0.0862941327502594,0.725073539681343,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000252859","RNU6-375P",0.529690214873447,0.725073539681343,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000167600","CYP2S1",-0.297521063224696,0.725078688798244,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000289514",NA,-0.568456020386272,0.725278928437459,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000203772","SPRN",-0.165222076241863,0.725293737318551,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279317",NA,0.454492417886648,0.725299254826294,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000288950",NA,0.752219550255292,0.725318928040881,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000213839",NA,-0.108656983466565,0.725318928040881,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000257711","LOC100505978",0.752219550255292,0.725318928040881,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000196274",NA,-0.556367703986583,0.725327377830352,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000105329","TGFB1",0.0675931520545767,0.725327377830352,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000269556","TMEM185A",0.0848025417222137,0.725330417910751,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000290475","AP1B1P1",0.793155084498621,0.725331496575593,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000162441","LZIC",-0.0839731613852421,0.725405254933116,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000213433",NA,0.49975964401725,0.725609756867411,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000274653",NA,0.677340986602612,0.725609756867411,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224706","RPS17P13",-0.536545686087355,0.725624531974384,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279962",NA,-0.347158308881642,0.725841821306768,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000237387",NA,-0.260353517565413,0.725939463431145,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000259163","TTC7B-AS1",0.255898290089362,0.72610697078766,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000212432",NA,0.937349629341463,0.726276813581866,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000271369",NA,-0.688893374671446,0.726313982530679,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000229742",NA,-0.295191498381533,0.726506742088613,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000289257","LOC124901261",0.633444804257793,0.726510866225207,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000082196","C1QTNF3",0.195697535865176,0.726608346163805,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000241563","CORT",0.301455304033198,0.726731564440107,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000163958","ZDHHC19",-0.607104917150368,0.726783960863148,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000156374","PCGF6",0.0872262273751027,0.726783960863148,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000167528","ZNF641",0.0785532331221812,0.726783960863148,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000103363","ELOB",0.101227931767633,0.726783960863148,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000228939","AKT3-IT1",0.162604334636716,0.726852468560965,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000238079","LOC100506224",0.464731659402419,0.726852468560965,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000164520","RAET1E",-0.315992885530162,0.726852468560965,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000228292",NA,0.366991051624781,0.726852468560965,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000240454",NA,0.367087778428039,0.726852468560965,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000254676",NA,0.242991602385935,0.726852468560965,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000251870","RNU2-69P",0.302745563168134,0.726852468560965,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000187902","SHISA7",0.210205258854881,0.726852468560965,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000125851","PCSK2",0.729450965735575,0.726975460517113,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000267793",NA,-0.363543663927196,0.726975460517113,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000116783","TNNI3K",0.640357404621781,0.727162412670053,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000206791","RNU1-129P",0.579930896944385,0.727162412670053,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000203307",NA,0.647236579660961,0.72720505327828,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000217783",NA,-0.317148765759304,0.72720505327828,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000275874","PICSAR",0.566600355820326,0.72720505327828,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000251367",NA,0.570846281243067,0.727230481774068,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000006607","FARP2",0.0680683693894028,0.727230789591545,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000172432","GTPBP2",-0.0751509733610212,0.727230789591545,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000267212",NA,-0.418766737028078,0.727320557764355,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000225364","ATP6V0E1P1",0.178801824520033,0.727386246468146,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000208037","MIR320A",0.670694627545406,0.727405862331292,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000257830",NA,-0.653848194610748,0.727405862331292,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000265791",NA,-0.121176872672506,0.727405862331292,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000183828","NUDT14",0.123989721061737,0.727568854850946,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000291295",NA,-0.338517078928715,0.727631928833644,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000229917",NA,-0.300160041333812,0.727631928833644,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000163239","TDRD10",0.721998869732425,0.727642385558843,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000180332","KCTD4",0.178942166051915,0.727799146279875,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000262381","MTATP6P24",0.808964481685779,0.727799146279875,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000077327","SPAG6",-0.529850936526533,0.727867947618607,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000120697","ALG5",0.0867331117075015,0.727867947618607,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000214975",NA,0.492630538852234,0.727944260100722,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000234604",NA,-0.364049532881407,0.728025810281175,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000198890","PRMT6",-0.0923700405787453,0.728129305021252,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235329",NA,0.794398640553152,0.72814688168321,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000202522",NA,-0.41729426612734,0.728224101066801,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000138623","SEMA7A",-0.101411237333405,0.728243947197099,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000231711",NA,-0.162345030804507,0.728523660213765,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000248926",NA,-0.718630714389552,0.728660237053304,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000178217","SH2D4B",0.411167533629129,0.728660237053304,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000273891",NA,-0.192458671101235,0.728660237053304,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000156587","UBE2L6",-0.0796510934685153,0.728660237053304,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000260123",NA,0.652616917415215,0.728660237053304,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270900","NUDT19P4",-0.490287753748068,0.728728153633513,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000231132",NA,0.563279059511719,0.728747833378777,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000179967",NA,-0.264535268459686,0.728790188247817,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000252712","SCARNA14",-0.551497255295221,0.728927107134575,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000107295","SH3GL2",0.465465048604112,0.729070932738471,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000053702","NRIP2",-0.13847960263576,0.729070932738471,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000289937",NA,0.365434177165615,0.729070932738471,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000234975","FTH1P2",-0.355441731949229,0.729106116145713,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000271899","MIR4466",0.611344540299556,0.729106116145713,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000102524","TNFSF13B",-0.197396806663817,0.729106116145713,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000247572","CKMT2-AS1",-0.107963432866082,0.729220506893727,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000092929","UNC13D",0.160619826321313,0.729273863483062,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000147535","PLPP5",0.0863234334726363,0.729430381020175,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000283051","LINC01668",-0.776065467755336,0.729430381020175,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000234065","MTND4P26",0.615154170277344,0.729584646957066,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000171984","SHLD1",0.173566801762973,0.729584646957066,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000237949","LOC102724768",-0.469030874910217,0.729662110472165,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000084652","TXLNA",-0.0615126377834514,0.729730222168037,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000288963",NA,-0.373276122532883,0.729730222168037,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000214124","SNRPEP9",-0.3430822807016,0.729730222168037,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000166411","IDH3A",-0.074446710980123,0.72981821885127,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000165646","SLC18A2",0.244433850331633,0.729850435155437,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000284770","TBCE",0.10618308279643,0.729905256815039,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000236182",NA,0.553772470846834,0.729935354036266,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000176383","B3GNT4",0.187697682811737,0.729935354036266,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000147679","UTP23",-0.0853875143038712,0.72995175729244,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000207270","RNU6-601P",0.71118991636799,0.729954584204138,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000252391","RNU6-638P",0.336216650941978,0.730000255601162,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000236303",NA,-0.372173595889386,0.730609968727672,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000207325","RNY1P4",-0.429015487469383,0.730836036074254,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000128714","HOXD13",-0.212855611517074,0.73092282649671,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000062485","CS",-0.0767093562352706,0.731053056658732,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000248309","MEF2C-AS1",-0.130204125930935,0.731155995872881,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000233189",NA,-0.251645016074615,0.731320337776351,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000287746",NA,-0.785746941252083,0.731407340386136,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000198464","ZNF480",0.0844507003923519,0.731407340386136,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000226410",NA,-0.263513061691395,0.731435694368865,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000162769","FLVCR1",-0.0721110794417686,0.731436080759366,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000175592","FOSL1",0.0786130295832807,0.731436080759366,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000288023",NA,-0.749680168041791,0.731440049824726,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000231977",NA,-0.749680168041791,0.731440049824726,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224067",NA,-0.859476429566507,0.731757371427804,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000265396","MIR3128",-0.458095633098412,0.731780627122389,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000230993",NA,0.26609985306102,0.73189058615472,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000254325",NA,-0.365539753007424,0.73189058615472,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000196407","THEM5",-0.569314385710151,0.731978083270017,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000139433","GLTP",-0.0749877100050558,0.732042988286736,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000165409","TSHR",0.340109819954656,0.732042988286736,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000139629","GALNT6",0.258376966374932,0.732158765646771,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000222460",NA,-0.178766046294803,0.732307151158328,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000220848",NA,0.124445530586879,0.732328183789403,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000128242","GAL3ST1",-0.354155620791558,0.732338414358819,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000125965","GDF5",0.601622097079891,0.73238903496862,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000169239","CA5B",-0.109495446714782,0.73238903496862,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000256609",NA,-0.288121134750935,0.732444456093166,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224420","ADM5",-0.509000446235995,0.732444456093166,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000284914",NA,0.864102821188975,0.732459881782697,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000271659",NA,-0.361616911773662,0.732476549548207,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000257368","MESDP1",0.737404050994348,0.732495924139992,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000234332",NA,-0.301716840227176,0.732619651675804,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000151715","TMEM45B",-0.230310148373765,0.732764995776459,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000260912",NA,0.255672215438096,0.732794649269973,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000174891","RSRC1",0.0684759476987911,0.732959756471807,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000111875","ASF1A",-0.0967019697296214,0.732959756471807,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000235469",NA,0.686967522844687,0.732959756471807,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000200218","RNU6-697P",0.758649040017706,0.732959756471807,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000285807",NA,0.315307962836115,0.732975746392763,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000100813","ACIN1",0.0624621165824132,0.732985446927247,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000235453","SMIM27",-0.133090317487908,0.733092062759432,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000259793",NA,-0.529746856361827,0.733137496259014,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253439",NA,-0.212565387844779,0.733142473708847,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270605",NA,0.317388728422095,0.733287852562956,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000290893",NA,0.918227472347416,0.733287852562956,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000164687","FABP5",-0.420412294588969,0.733472465944094,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000233186","KLF4P1",-0.233200283987156,0.733472465944094,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000242634",NA,0.274220791103221,0.733474177421282,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000232344","LOC100419436",-0.169032747723495,0.733631430762261,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000288873",NA,0.524597251498803,0.733717911111445,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000255440",NA,-0.680025726690751,0.733735607151836,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000216977","RPL21P65",0.326226830016626,0.733769174154131,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000286512",NA,0.144718113616512,0.733871074792738,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000242992",NA,-0.183522915702589,0.733937099288146,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000148798","INA",0.732662498909958,0.733937099288146,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000240673",NA,0.723562961265393,0.734053939036178,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000130640","TUBGCP2",-0.065113358124676,0.734096246080955,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000188394","GPR21",0.165360913048909,0.734149000030986,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000286634",NA,-0.138254492959732,0.734155987079086,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000231981","RPL7L1P12",-0.373483178741663,0.734326735151843,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000113231","PDE8B",0.179792201080406,0.734352814499736,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000212961",NA,0.146972892970669,0.734352814499736,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279711",NA,0.732235768884488,0.734352814499736,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000118946","PCDH17",-0.565573008827967,0.734371604324843,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000226479","TMEM185B",0.0790390956283823,0.734373982731389,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000223518",NA,0.244284603661535,0.734572701828646,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000288848",NA,-0.501312585187857,0.73469782545408,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224993",NA,-0.284698959701904,0.73469782545408,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000107789","MINPP1",-0.0773708925818465,0.73469782545408,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000260339","HEXA-AS1",-0.201724469344209,0.734724152790324,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000207956","MIR579",0.495820426038316,0.734755327427475,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000259804","CTCF-DT",-0.198659730765268,0.734829836944579,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000196189","SEMA4A",-0.181324499980271,0.734856763914434,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000290872",NA,-0.145558984344675,0.734930711860497,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235558",NA,-0.595282078710557,0.734955255388839,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000228950",NA,-0.567615131111755,0.735215510571486,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000137103","TMEM8B",0.0751468145898275,0.735215510571486,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000242405","RPL21P100",-0.340922197659423,0.735215510571486,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000215973","MIR933",0.357238362751373,0.735264346553442,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000251779",NA,-0.64699066003797,0.735310309784012,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000197965","MPZL1",0.0643078421589218,0.735347423234738,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000121314","TAS2R8",0.618911605925211,0.735370044140361,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000201616","RNU1-91P",-0.291504576399714,0.735425854492661,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000167220","HDHD2",0.116821500476194,0.735450328247291,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000260410",NA,0.440545959478518,0.735459062383157,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000197472","ZNF695",0.728581547734927,0.735667607361755,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000189229","LOC105376944",0.261387899739613,0.735667607361755,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000263612",NA,0.299840841580243,0.735667607361755,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000228328",NA,-0.169258994359799,0.735764736199662,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000264540","RN7SL405P",0.424863473533295,0.735851687807587,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000168824","NSG1",0.191828380542692,0.735892514276535,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000170734","POLH",0.0653391145325767,0.735907109303696,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000239524",NA,-0.332390328612541,0.735912924059629,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000008128","CDK11A",-0.190788426151765,0.735943984693845,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000254614","CAPN1-AS1",-0.220444378789394,0.73597940070818,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000105088","OLFM2",-0.182866508901542,0.736031165657328,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000273523","LOC101929657",-0.472721325691707,0.736096641992071,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000274949",NA,-0.502601183604863,0.736096641992071,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000201113","RNU6-647P",-0.420567799943665,0.736241876309478,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000109180","OCIAD1",-0.0978048800922448,0.736241876309478,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000233231","HNRNPA1P49",-0.125971383728959,0.73624462293851,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000011295","TTC19",0.0685101152781359,0.736337155329354,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000244060",NA,-0.259049674239177,0.736343142822099,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000188681",NA,0.280891731698978,0.736528485029172,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000269807",NA,0.405415305539854,0.736601637508523,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000206731","LOC124906143",-0.461229561236896,0.736762767589343,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000244610","RN7SL756P",0.536662724989931,0.736762767589343,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000221214","MIR548E",-0.358500264526807,0.736769968034717,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000037474","NSUN2",0.0685650274860335,0.736798537738228,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000287815","LOC107986742",-0.266658740648742,0.73706588664847,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000232145","RPL26P24",-0.620750687132179,0.73706588664847,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000241945","PWP2",-0.430732934047345,0.737070016612838,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000256596",NA,-0.902619413445725,0.737079041059246,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000170606","HSPA4",-0.0733670388998763,0.737176364277724,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253058","RNA5SP437",-0.243692796286594,0.737279416587438,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000229016",NA,-0.514334081597037,0.737285167077509,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000170364","SETMAR",0.0965163584980721,0.737303161396523,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000254670",NA,-0.546896552842576,0.737303161396523,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000236388",NA,0.23428518929829,0.737335436550182,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000287286",NA,-0.502343912327847,0.737453343708998,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000261126","RBFADN",0.551494929354186,0.737501285900864,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270993",NA,-0.350307095370515,0.737580264320077,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000122432","SPATA1",-0.137532725184936,0.737679302073853,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000158234","FAIM",0.113828149915885,0.737679302073853,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000206881","RNU6-190P",0.285823747665648,0.737679302073853,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000218475",NA,-0.388269726025089,0.737679302073853,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224746",NA,0.153311380845569,0.737679302073853,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000201444","RNU6-1082P",-0.437192036169653,0.737679302073853,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000175866","BAIAP2",0.0755492505788017,0.737679302073853,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000272948",NA,0.374342880898213,0.737679302073853,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253315","LINC01932",0.688940451515616,0.737680785058671,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000135596","MICAL1",0.0715331748044323,0.737680785058671,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000270487",NA,0.255996766316563,0.737680785058671,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000181031","RPH3AL",-0.141739207859783,0.737728695101401,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000222990","RNU4-22P",-0.654907850913774,0.737746331515352,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000254923","LOC392196",0.496175526900189,0.737759931813478,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270001",NA,-0.330830692795606,0.737759931813478,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000273027",NA,0.341778914136918,0.737759931813478,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000159337","PLA2G4D",-0.670594854808775,0.737761065809416,FALSE,FALSE,FALSE,"Unbound"
