"ensembl_id","symbol","expr_direction","n_dmrs","mean_dmr_logFC","predominant_dmr_direction"
"ENSG00000149658","YTHDF1","DOWN",3,4.8588553823489,"Hypermethylated"
"ENSG00000149782","PLCB3","DOWN",2,5.61305426563298,"Hypermethylated"
"ENSG00000150347","ARID5B","DOWN",3,4.771874990785,"Hypermethylated"
"ENSG00000150394","CDH8","DOWN",3,2.6364619178204,"Hypermethylated"
"ENSG00000150403","TMCO3","UP",2,5.8349283066447,"Hypermethylated"
"ENSG00000150455","TIRAP","DOWN",1,5.52816641487721,"Hypermethylated"
"ENSG00000150457","LATS2","DOWN",4,2.70445477795629,"Hypermethylated"
"ENSG00000150471","ADGRL3","UP",3,-2.31189540491274,"Hypomethylated"
"ENSG00000150625","GPM6A","DOWN",2,0.81386469697454,"Hypermethylated"
"ENSG00000150636","CCDC102B","DOWN",2,0.52947582540494,"Hypermethylated"
"ENSG00000150667","FSIP1","UP",1,-2.90607794685637,"Hypomethylated"
"ENSG00000150687","PRSS23","DOWN",3,2.49023177491831,"Hypermethylated"
"ENSG00000150712","MTMR12","UP",3,4.17798283310362,"Hypermethylated"
"ENSG00000150760","DOCK1","DOWN",20,4.64984907984095,"Hypermethylated"
"ENSG00000150764","DIXDC1","UP",2,4.65110252690766,"Hypermethylated"
"ENSG00000150773","PIH1D2","UP",2,5.91027730807706,"Hypermethylated"
"ENSG00000150867","PIP4K2A","DOWN",1,5.43008722324923,"Hypermethylated"
"ENSG00000150907","FOXO1","DOWN",1,3.45177018610511,"Hypermethylated"
"ENSG00000150990","DHX37","UP",2,5.58725415670036,"Hypermethylated"
"ENSG00000150995","ITPR1","DOWN",2,5.62805883601238,"Hypermethylated"
"ENSG00000151012","SLC7A11","DOWN",1,-3.51826140935855,"Hypomethylated"
"ENSG00000151090","THRB","DOWN",1,3.45852622668277,"Hypermethylated"
"ENSG00000151136","ABTB3","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000151150","ANK3","DOWN",3,2.28764124576583,"Hypermethylated"
"ENSG00000151240","DIP2C","DOWN",28,5.43997953650099,"Hypermethylated"
"ENSG00000151322","NPAS3","DOWN",3,1.45257521117363,"Hypermethylated"
"ENSG00000151414","NEK7","UP",2,4.36802055351056,"Hypermethylated"
"ENSG00000151474","FRMD4A","DOWN",7,4.18014576667072,"Hypermethylated"
"ENSG00000151491","EPS8","DOWN",1,5.62543181000885,"Hypermethylated"
"ENSG00000151502","VPS26B","DOWN",2,4.69214083603722,"Hypermethylated"
"ENSG00000151503","NCAPD3","DOWN",2,5.79606426297051,"Hypermethylated"
"ENSG00000151532","VTI1A","UP",1,2.09851796021053,"Hypermethylated"
"ENSG00000151575","TEX9","DOWN",1,-2.90605902108087,"Hypomethylated"
"ENSG00000151612","ZNF827","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000151689","INPP1","DOWN",1,2.54036072953213,"Hypermethylated"
"ENSG00000151692","RNF144A","UP",2,5.62736807677298,"Hypermethylated"
"ENSG00000151702","FLI1","DOWN",6,4.11396326529492,"Hypermethylated"
"ENSG00000151743","AMN1","UP",1,5.52816514382283,"Hypermethylated"
"ENSG00000151779","NBAS","UP",4,2.00014005746278,"Hypermethylated"
"ENSG00000151789","ZNF385D","DOWN",3,-0.643957167796767,"Hypomethylated"
"ENSG00000151914","DST","DOWN",7,2.45057123144786,"Hypermethylated"
"ENSG00000151929","BAG3","UP",3,5.70750100101764,"Hypermethylated"
"ENSG00000151967","SCHIP1","DOWN",2,4.47923091594394,"Hypermethylated"
"ENSG00000152056","AP1S3","UP",3,3.76270869358453,"Hypermethylated"
"ENSG00000152061","RABGAP1L","UP",3,4.97236942164151,"Hypermethylated"
"ENSG00000152078","TLCD4","DOWN",3,5.75831868971865,"Hypermethylated"
"ENSG00000152102","FAM168B","DOWN",1,5.8836189262807,"Hypermethylated"
"ENSG00000152104","PTPN14","DOWN",4,4.31622467371883,"Hypermethylated"
"ENSG00000152127","MGAT5","UP",2,5.62245010647164,"Hypermethylated"
"ENSG00000152128","TMEM163","UP",2,5.75451577759848,"Hypermethylated"
"ENSG00000152154","TMEM178A","UP",1,-2.31623939753329,"Hypomethylated"
"ENSG00000152217","SETBP1","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000152242","ARK2N","UP",1,-2.70239951607595,"Hypomethylated"
"ENSG00000152256","PDK1","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000152348","ATG10","DOWN",2,4.19251533975299,"Hypermethylated"
"ENSG00000152430","BOLL","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000152465","NMT2","DOWN",1,3.52080528868942,"Hypermethylated"
"ENSG00000152475","ZNF837","UP",2,5.77622680527674,"Hypermethylated"
"ENSG00000152484","USP12","UP",1,-2.31579986616443,"Hypomethylated"
"ENSG00000152492","CCDC50","DOWN",3,0.00501206286132994,"Hypermethylated"
"ENSG00000152495","CAMK4","DOWN",2,-2.96184148492254,"Hypomethylated"
"ENSG00000152601","MBNL1","DOWN",1,6.15253042533571,"Hypermethylated"
"ENSG00000152689","RASGRP3","DOWN",2,5.47902354852264,"Hypermethylated"
"ENSG00000152700","SAR1B","DOWN",3,5.49066650316277,"Hypermethylated"
"ENSG00000152749","GPR180","DOWN",1,5.88223465634121,"Hypermethylated"
"ENSG00000152784","PRDM8","DOWN",1,5.52052081791237,"Hypermethylated"
"ENSG00000152818","UTRN","DOWN",3,5.78240172525472,"Hypermethylated"
"ENSG00000152952","PLOD2","DOWN",1,2.14689057312286,"Hypermethylated"
"ENSG00000152977","ZIC1","DOWN",1,3.87368112430929,"Hypermethylated"
"ENSG00000152990","ADGRA3","UP",2,4.32898630708411,"Hypermethylated"
"ENSG00000153015","CWC27","UP",1,-3.5182611353367,"Hypomethylated"
"ENSG00000153044","CENPH","DOWN",1,2.98440666095549,"Hypermethylated"
"ENSG00000153066","TXNDC11","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000153093","ACOXL","DOWN",2,5.61303507838783,"Hypermethylated"
"ENSG00000153107","ANAPC1","DOWN",1,3.31259194995066,"Hypermethylated"
"ENSG00000153113","CAST","DOWN",6,2.51057148817582,"Hypermethylated"
"ENSG00000153208","MERTK","UP",4,5.07822527237917,"Hypermethylated"
"ENSG00000153246","PLA2R1","UP",1,5.69838838337378,"Hypermethylated"
"ENSG00000153250","RBMS1","DOWN",1,-3.80233819866617,"Hypomethylated"
"ENSG00000153310","CYRIB","UP",5,4.22331853465396,"Hypermethylated"
"ENSG00000153317","ASAP1","DOWN",8,4.18530777514499,"Hypermethylated"
"ENSG00000153339","TRAPPC8","UP",3,-1.1302037990525,"Hypomethylated"
"ENSG00000153363","LINC00467","DOWN",1,-3.1075554124972,"Hypomethylated"
"ENSG00000153531","ADPRHL1","UP",4,4.82498669940349,"Hypermethylated"
"ENSG00000153558","FBXL2","UP",2,1.53665477638334,"Hypermethylated"
"ENSG00000153560","UBP1","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000153707","PTPRD","DOWN",2,0.0241479605775652,"Hypermethylated"
"ENSG00000153789","CIBAR2","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000153814","JAZF1","DOWN",2,5.88706890272417,"Hypermethylated"
"ENSG00000153815","CMIP","UP",9,5.11744913028848,"Hypermethylated"
"ENSG00000153832","FBXO36","UP",6,5.16794493916355,"Hypermethylated"
"ENSG00000153879","CEBPG","DOWN",1,3.58417604214543,"Hypermethylated"
"ENSG00000153904","DDAH1","DOWN",1,-3.32830970322422,"Hypomethylated"
"ENSG00000153936","HS2ST1","UP",1,-3.5182611353367,"Hypomethylated"
"ENSG00000153944","MSI2","DOWN",25,4.46721906920818,"Hypermethylated"
"ENSG00000153976","HS3ST3A1","DOWN",3,-1.80116066964174,"Hypomethylated"
"ENSG00000153982","GDPD1","UP",4,5.48879799612028,"Hypermethylated"
"ENSG00000154027","AK5","DOWN",2,1.18250786435007,"Hypermethylated"
"ENSG00000154102","C16orf74","DOWN",1,5.71674327807608,"Hypermethylated"
"ENSG00000154122","ANKH","UP",4,0.692242933752738,"Hypermethylated"
"ENSG00000154153","RETREG1","DOWN",2,4.55607378744605,"Hypermethylated"
"ENSG00000154188","ANGPT1","DOWN",3,2.60877701184146,"Hypermethylated"
"ENSG00000154217","PITPNC1","UP",14,4.84889050249133,"Hypermethylated"
"ENSG00000154237","LRRK1","DOWN",10,4.98995961079152,"Hypermethylated"
"ENSG00000154240","CEP112","DOWN",6,4.01339360333679,"Hypermethylated"
"ENSG00000154309","DISP1","DOWN",2,1.35967693157624,"Hypermethylated"
"ENSG00000154310","TNIK","DOWN",4,1.20752285314931,"Hypermethylated"
"ENSG00000154493","C10orf90","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000154511","DIPK1A","UP",2,5.69388214781103,"Hypermethylated"
"ENSG00000154556","SORBS2","DOWN",2,4.70930159047227,"Hypermethylated"
"ENSG00000154582","ELOC","UP",2,3.99104926228024,"Hypermethylated"
"ENSG00000154589","LY96","UP",1,6.03313991363385,"Hypermethylated"
"ENSG00000154639","CXADR","DOWN",3,2.06730814156915,"Hypermethylated"
"ENSG00000154655","L3MBTL4","UP",7,2.70582327081442,"Hypermethylated"
"ENSG00000154678","PDE1C","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000154767","XPC","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000154832","CXXC1","UP",1,3.58440378175459,"Hypermethylated"
"ENSG00000154928","EPHB1","UP",1,2.76472369342023,"Hypermethylated"
"ENSG00000154930","ACSS1","DOWN",4,5.86540979689473,"Hypermethylated"
"ENSG00000154957","ZNF18","DOWN",1,5.8025445472944,"Hypermethylated"
"ENSG00000154978","VOPP1","DOWN",17,4.25336163282102,"Hypermethylated"
"ENSG00000155093","PTPRN2","DOWN",37,4.5081776921113,"Hypermethylated"
"ENSG00000155096","AZIN1","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000155097","ATP6V1C1","UP",2,5.79644600889612,"Hypermethylated"
"ENSG00000155111","CDK19","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000155229","MMS19","UP",1,3.52088791558351,"Hypermethylated"
"ENSG00000155252","PI4K2A","DOWN",1,6.10249037970055,"Hypermethylated"
"ENSG00000155256","ZFYVE27","UP",4,5.01504911779377,"Hypermethylated"
"ENSG00000155275","TRMT44","UP",5,4.61305347044839,"Hypermethylated"
"ENSG00000155313","USP25","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000155363","MOV10","DOWN",2,5.57010567048534,"Hypermethylated"
"ENSG00000155545","MIER3","UP",1,5.71672409452293,"Hypermethylated"
"ENSG00000155561","NUP205","UP",5,2.69664254709925,"Hypermethylated"
"ENSG00000155657","TTN","UP",2,5.82493544779713,"Hypermethylated"
"ENSG00000155660","PDIA4","DOWN",9,4.53291362219679,"Hypermethylated"
"ENSG00000155744","HYCC2","UP",2,5.42349684369866,"Hypermethylated"
"ENSG00000155761","SPAG17","DOWN",6,2.70574296858739,"Hypermethylated"
"ENSG00000155792","DEPTOR","UP",4,4.95780834623479,"Hypermethylated"
"ENSG00000155816","FMN2","UP",2,0.977859074920995,"Hypermethylated"
"ENSG00000155827","RNF20","UP",3,0.36312316582305,"Hypermethylated"
"ENSG00000155846","PPARGC1B","DOWN",1,5.80256372923548,"Hypermethylated"
"ENSG00000155850","SLC26A2","UP",3,5.97522972043806,"Hypermethylated"
"ENSG00000155875","SAXO1","DOWN",1,-2.42701501310836,"Hypomethylated"
"ENSG00000155903","RASA2","UP",1,3.05272223557932,"Hypermethylated"
"ENSG00000155926","SLA","UP",2,-0.07881575490181,"Hypomethylated"
"ENSG00000155966","AFF2","DOWN",1,-3.80231927049722,"Hypomethylated"
"ENSG00000156011","PSD3","DOWN",2,-2.86239093622142,"Hypomethylated"
"ENSG00000156026","MCU","UP",3,5.6519954165077,"Hypermethylated"
"ENSG00000156030","MIDEAS","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000156052","GNAQ","DOWN",5,-0.173002813782326,"Hypomethylated"
"ENSG00000156103","MMP16","UP",1,-1.82468248034181,"Hypomethylated"
"ENSG00000156110","ADK","UP",7,4.10767030136959,"Hypermethylated"
"ENSG00000156162","DPY19L4","DOWN",7,3.73064216547228,"Hypermethylated"
"ENSG00000156172","CFAP418","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000156239","N6AMT1","DOWN",2,5.52445952877991,"Hypermethylated"
"ENSG00000156298","TSPAN7","UP",5,2.11021563009951,"Hypermethylated"
"ENSG00000156299","TIAM1","UP",15,4.99813610635706,"Hypermethylated"
"ENSG00000156313","RPGR","DOWN",1,5.71670491122433,"Hypermethylated"
"ENSG00000156427","FGF18","UP",7,5.52969304266289,"Hypermethylated"
"ENSG00000156463","SH3RF2","DOWN",1,-1.8137715016488,"Hypomethylated"
"ENSG00000156475","PPP2R2B","DOWN",9,0.760770573696399,"Hypermethylated"
"ENSG00000156500","PABIR3","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000156510","HKDC1","DOWN",2,5.75451577950759,"Hypermethylated"
"ENSG00000156515","HK1","DOWN",4,5.15309197703257,"Hypermethylated"
"ENSG00000156599","ZDHHC5","UP",1,6.59139366513155,"Hypermethylated"
"ENSG00000156639","ZFAND3","UP",4,5.78102759107098,"Hypermethylated"
"ENSG00000156671","SAMD8","DOWN",5,5.34743822997512,"Hypermethylated"
"ENSG00000156795","NTAQ1","UP",2,4.43913144916958,"Hypermethylated"
"ENSG00000156831","NSMCE2","UP",6,0.267992838382302,"Hypermethylated"
"ENSG00000156931","VPS8","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000156958","GALK2","UP",3,-0.744190704008073,"Hypomethylated"
"ENSG00000157020","SEC13","DOWN",3,5.58466777258416,"Hypermethylated"
"ENSG00000157077","ZFYVE9","UP",2,4.56187918988181,"Hypermethylated"
"ENSG00000157110","RBPMS","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000157152","SYN2","DOWN",1,-2.99805999291156,"Hypomethylated"
"ENSG00000157193","LRP8","UP",3,6.17651778662776,"Hypermethylated"
"ENSG00000157216","SSBP3","DOWN",9,5.30865559182849,"Hypermethylated"
"ENSG00000157227","MMP14","DOWN",1,3.45174459364619,"Hypermethylated"
"ENSG00000157315","TMED6","UP",1,3.81183907318837,"Hypermethylated"
"ENSG00000157353","FCSK","UP",1,4.0425256314657,"Hypermethylated"
"ENSG00000157470","FAM81A","DOWN",5,4.73472124078834,"Hypermethylated"
"ENSG00000157483","MYO1E","DOWN",15,4.41957218814977,"Hypermethylated"
"ENSG00000157600","TMEM164","UP",2,5.52807534201019,"Hypermethylated"
"ENSG00000157617","C2CD2","DOWN",2,1.94747839775115,"Hypermethylated"
"ENSG00000157625","TAB3","DOWN",1,-3.80233874663812,"Hypomethylated"
"ENSG00000157653","C9orf43","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000157657","ZNF618","UP",8,4.46502754896346,"Hypermethylated"
"ENSG00000157680","DGKI","UP",4,-0.704496497350367,"Hypomethylated"
"ENSG00000157741","UBN2","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000157764","BRAF","DOWN",8,4.74485863632872,"Hypermethylated"
"ENSG00000157800","SLC37A3","UP",10,3.30206680123361,"Hypermethylated"
"ENSG00000157895","C12orf43","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000157927","RADIL","UP",2,5.52710695866013,"Hypermethylated"
"ENSG00000157933","SKI","DOWN",8,4.71866941776206,"Hypermethylated"
"ENSG00000157954","WIPI2","UP",7,4.65066253923767,"Hypermethylated"
"ENSG00000157978","LDLRAP1","DOWN",4,5.8622729240376,"Hypermethylated"
"ENSG00000157985","AGAP1","DOWN",53,4.74452227113444,"Hypermethylated"
"ENSG00000158019","BABAM2","DOWN",6,1.29492653403581,"Hypermethylated"
"ENSG00000158023","CFAP251","DOWN",1,3.38510745775206,"Hypermethylated"
"ENSG00000158055","GRHL3","DOWN",4,5.19479987512707,"Hypermethylated"
"ENSG00000158062","UBXN11","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000158092","NCK1","UP",2,5.67106836006502,"Hypermethylated"
"ENSG00000158106","RHPN1","DOWN",3,5.67906299682671,"Hypermethylated"
"ENSG00000158163","DZIP1L","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000158169","FANCC","DOWN",3,3.36896350942351,"Hypermethylated"
"ENSG00000158186","MRAS","DOWN",1,6.03317827064483,"Hypermethylated"
"ENSG00000158195","WASF2","DOWN",3,5.52564298498575,"Hypermethylated"
"ENSG00000158270","COLEC12","UP",5,2.01562776230249,"Hypermethylated"
"ENSG00000158290","CUL4B","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000158292","GPR153","UP",1,5.6254126256071,"Hypermethylated"
"ENSG00000158296","SLC13A3","DOWN",1,5.52800989357782,"Hypermethylated"
"ENSG00000158315","RHBDL2","UP",2,5.42678476842203,"Hypermethylated"
"ENSG00000158321","AUTS2","DOWN",18,2.38684205493246,"Hypermethylated"
"ENSG00000158402","CDC25C","DOWN",3,5.07027226755669,"Hypermethylated"
"ENSG00000158445","KCNB1","DOWN",7,5.72892869070955,"Hypermethylated"
"ENSG00000158457","TSPAN33","UP",1,6.03312073550978,"Hypermethylated"
"ENSG00000158458","NRG2","DOWN",6,3.65191856055398,"Hypermethylated"
"ENSG00000158467","AHCYL2","UP",8,3.86749102692849,"Hypermethylated"
"ENSG00000158480","SPATA2","UP",4,3.73178399077744,"Hypermethylated"
"ENSG00000158486","DNAH3","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000158516","CPA2","UP",1,-2.52522466524967,"Hypomethylated"
"ENSG00000158517","NCF1","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000158528","PPP1R9A","DOWN",5,2.15089384140401,"Hypermethylated"
"ENSG00000158560","DYNC1I1","UP",2,5.84831599174606,"Hypermethylated"
"ENSG00000158623","COPG2","UP",8,4.13927078526332,"Hypermethylated"
"ENSG00000158636","EMSY","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000158683","PKD1L1","UP",3,4.80505926621738,"Hypermethylated"
"ENSG00000158711","ELK4","DOWN",2,4.58639531094227,"Hypermethylated"
"ENSG00000158747","MICOS10-NBL1","UP",2,5.87300906237649,"Hypermethylated"
"ENSG00000158773","USF1","UP",1,5.61314379000454,"Hypermethylated"
"ENSG00000158825","CDA","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000158987","RAPGEF6","DOWN",4,4.74413506655797,"Hypermethylated"
"ENSG00000159023","EPB41","UP",7,4.47862666391648,"Hypermethylated"
"ENSG00000159063","ALG8","UP",2,5.52445952877991,"Hypermethylated"
"ENSG00000159140","SON","DOWN",2,2.9263911098121,"Hypermethylated"
"ENSG00000159200","RCAN1","DOWN",4,5.80900895386138,"Hypermethylated"
"ENSG00000159217","IGF2BP1","UP",3,5.52556358905462,"Hypermethylated"
"ENSG00000159256","MORC3","UP",4,3.10047599367669,"Hypermethylated"
"ENSG00000159352","PSMD4","UP",1,5.88222816809783,"Hypermethylated"
"ENSG00000159363","ATP13A2","UP",2,5.80256372936271,"Hypermethylated"
"ENSG00000159423","ALDH4A1","UP",1,6.46041210150972,"Hypermethylated"
"ENSG00000159433","STARD9","UP",7,5.10874154648785,"Hypermethylated"
"ENSG00000159450","TCHH","UP",2,4.96362707955471,"Hypermethylated"
"ENSG00000159588","CCDC17","UP",1,3.52090709150266,"Hypermethylated"
"ENSG00000159592","GPBP1L1","UP",1,3.02392396473266,"Hypermethylated"
"ENSG00000159593","NAE1","UP",4,4.41364592005684,"Hypermethylated"
"ENSG00000159625","DRC7","UP",4,4.53013534712882,"Hypermethylated"
"ENSG00000159674","SPON2","UP",2,6.39054838074486,"Hypermethylated"
"ENSG00000159685","CHCHD6","UP",4,3.51208199313344,"Hypermethylated"
"ENSG00000159692","CTBP1","DOWN",18,4.27865910735313,"Hypermethylated"
"ENSG00000159708","LRRC36","UP",1,5.8836189262807,"Hypermethylated"
"ENSG00000159714","ZDHHC1","DOWN",4,3.75294198423787,"Hypermethylated"
"ENSG00000159720","ATP6V0D1","UP",3,5.13995340963604,"Hypermethylated"
"ENSG00000159733","ZFYVE28","UP",6,4.14427677773428,"Hypermethylated"
"ENSG00000159871","LYPD5","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000159915","ZNF233","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000159917","ZNF235","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000159921","GNE","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000160007","ARHGAP35","DOWN",8,5.29129657389572,"Hypermethylated"
"ENSG00000160058","BSDC1","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000160087","UBE2J2","UP",8,5.34234900789776,"Hypermethylated"
"ENSG00000160145","KALRN","UP",3,1.63508971665658,"Hypermethylated"
"ENSG00000160179","ABCG1","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000160199","PKNOX1","UP",3,4.20671390660159,"Hypermethylated"
"ENSG00000160208","RRP1B","DOWN",1,5.62545099466521,"Hypermethylated"
"ENSG00000160209","PDXK","DOWN",3,6.31896650136939,"Hypermethylated"
"ENSG00000160211","G6PD","DOWN",1,5.62543181000885,"Hypermethylated"
"ENSG00000160216","AGPAT3","DOWN",16,4.22535110733759,"Hypermethylated"
"ENSG00000160218","TRAPPC10","UP",6,4.88326169966713,"Hypermethylated"
"ENSG00000160299","PCNT","DOWN",19,4.89398711818179,"Hypermethylated"
"ENSG00000160310","PRMT2","DOWN",3,5.62670479881134,"Hypermethylated"
"ENSG00000160408","ST6GALNAC6","DOWN",2,4.48996001491029,"Hypermethylated"
"ENSG00000160447","PKN3","UP",1,6.03312073550978,"Hypermethylated"
"ENSG00000160460","SPTBN4","UP",3,5.81489488205482,"Hypermethylated"
"ENSG00000160539","PLPP7","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000160584","SIK3","UP",4,4.8248476739826,"Hypermethylated"
"ENSG00000160602","NEK8","UP",2,4.87369679879767,"Hypermethylated"
"ENSG00000160703","NLRX1","DOWN",2,5.86429716061056,"Hypermethylated"
"ENSG00000160712","IL6R","DOWN",4,4.54599907226111,"Hypermethylated"
"ENSG00000160789","LMNA","DOWN",1,5.52050319176247,"Hypermethylated"
"ENSG00000160917","CPSF4","DOWN",1,5.96030695057071,"Hypermethylated"
"ENSG00000160949","TONSL","DOWN",5,4.93028106732827,"Hypermethylated"
"ENSG00000160961","ZNF333","UP",3,5.25170213472389,"Hypermethylated"
"ENSG00000160963","COL26A1","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000160972","PPP1R16A","UP",3,3.15894312136951,"Hypermethylated"
"ENSG00000160991","ORAI2","DOWN",6,4.56984202360425,"Hypermethylated"
"ENSG00000160999","SH2B2","UP",3,5.68694906365601,"Hypermethylated"
"ENSG00000161036","LRWD1","UP",4,5.63511519728514,"Hypermethylated"
"ENSG00000161082","CELF5","UP",1,5.62547017957618,"Hypermethylated"
"ENSG00000161202","DVL3","UP",4,4.73878558594234,"Hypermethylated"
"ENSG00000161217","PCYT1A","DOWN",11,3.95290219094539,"Hypermethylated"
"ENSG00000161381","PLXDC1","UP",2,5.74766984948675,"Hypermethylated"
"ENSG00000161395","PGAP3","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000161513","FDXR","DOWN",2,5.19982878480913,"Hypermethylated"
"ENSG00000161533","ACOX1","DOWN",2,4.63451246605667,"Hypermethylated"
"ENSG00000161551","ZNF577","UP",1,3.64476769832093,"Hypermethylated"
"ENSG00000161618","ALDH16A1","UP",2,4.71653711289563,"Hypermethylated"
"ENSG00000161647","MPP3","DOWN",4,5.16246749658602,"Hypermethylated"
"ENSG00000161671","EMC10","UP",2,2.69978060363653,"Hypermethylated"
"ENSG00000161682","FAM171A2","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000161692","DBF4B","DOWN",4,6.05949747066479,"Hypermethylated"
